"Gene","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"astE",-0.856665763609657,2.40656707662811,-4.17675529249164,0.00604163436569618,0.0238958328679877,-3.04605636378217
"alaA",-0.412963985043397,5.60596823112718,-4.17523860176033,0.00605171546361457,0.0239113559111688,-3.0479171659122
"barA",-0.477205542281349,5.70533590610531,-4.17425169396634,0.00605828536651543,0.0239129881743353,-3.04912816935373
"recD",-0.788434115315926,5.52924583257699,-4.17223679405886,0.00607172357376345,0.0239416998583728,-3.05160103749669
"insJ",-1.73472275591005,3.55458796721834,-4.16818644238672,0.00609883851838653,0.0240078935551768,-3.05657381642465
"chpB",1.26702089723307,4.04411760547024,4.16728006255105,0.00610492486168596,0.0240078935551768,-3.05768694798883
"eco",0.699598846112023,6.34462495409143,4.16696318840058,0.00610705428231584,0.0240078935551768,-3.05807613210938
"mntP",-1.30008012710707,3.4564561945989,-4.16420374919996,0.0061256332607427,0.024056581986577,-3.06146589784796
"rfbB",0.482449898691915,9.76232471859837,4.16240617970693,0.00613777023956469,0.0240798985964336,-3.06367468489018
"hsdS",-0.759897046163431,5.27047576588802,-4.1614857105293,0.00614399559740383,0.0240799988903294,-3.06480590872595
"rraA",0.705708550122789,8.62203034899866,4.15742113536833,0.0061715702663138,0.0241406372145709,-3.06980262738328
"yadI",-0.896839781035536,3.90064072259639,-4.15737291445746,0.00617189823740189,0.0241406372145709,-3.06986192165423
"zntA",-0.43327603471826,5.58091678016594,-4.14731223729254,0.00624075535167823,0.0243854062232578,-3.08224044508815
"rmuC",0.552917667312722,5.18087566851538,4.14155486387406,0.00628054781337431,0.0245162288514029,-3.08933098408127
"sufA",1.43958737527895,3.40337954244712,4.13971344192625,0.00629333500510963,0.0245414790761504,-3.09159983789384
"ybhR",0.444387168827789,4.51771856183868,4.13434673668713,0.00633076953462359,0.0246550927706905,-3.09821512951362
"glnK",-1.57940990559466,3.94905477788209,-4.13304375268867,0.00633989595690846,0.0246550927706905,-3.09982190151854
"cmk",-0.494847944780443,8.26679096968378,-4.13281306272802,0.00634151330533465,0.0246550927706905,-3.10010640255335
"fabA",0.476338541634869,7.32055319816282,4.12975096496282,0.00636302536884553,0.024713990532596,-3.10388351603027
"gltS",0.88398203742318,4.76262714072682,4.12232137898849,0.00641556161843717,0.0248835859371376,-3.11305371838561
"csgE",1.97668584708179,3.41546418761805,4.12176662695937,0.00641950389006484,0.0248835859371376,-3.11373876650709
"casB",1.16081703523797,4.31555834571802,4.10882582626289,0.00651224205345906,0.0252178944522782,-3.12973193102156
"puuB",1.56629633723091,2.44256750681584,4.10589727421171,0.00653343711826111,0.0252747706845878,-3.13335468308082
"yebK",-0.499395077506288,6.85907929193964,-4.10331011082234,0.00655222584622814,0.0253222340166668,-3.13655617748692
"asnB",-0.614075903058321,8.91396199921806,-4.10156706508243,0.00656491853634961,0.0253460671920297,-3.13871367386517
"queG",-0.935370394322453,5.97186165819847,-4.09771231444191,0.00659308656157909,0.0254215280367811,-3.14348657931212
"envZ",-0.531588962075381,5.50523249666589,-4.09631793580407,0.00660330916201089,0.0254215280367811,-3.14521362334982
"ycaC",0.743479164043348,2.89998968311957,4.09621025682797,0.00660409932778375,0.0254215280367811,-3.14534700391644
"ecnA",1.83388798542419,0.916943992712097,4.08456061211374,0.00669021630063303,0.0257275248630284,-3.15978739771644
"uraA",-0.686908879456365,6.30060893306342,-4.08196913690432,0.00670954396833419,0.025753847728286,-3.1630024064702
"rlmH",-0.854553985884105,5.28431762489091,-4.08111014758224,0.00671596427483294,0.025753847728286,-3.16406829587901
"nrfD",-1.03085716448629,4.63983447300205,-4.08097786629685,0.00671695359133722,0.025753847728286,-3.16423244873101
"dgt",0.443581098497068,5.87217286093141,4.07987612661873,0.00672519972965312,0.0257600352563834,-3.16559973967838
"yagN",-0.762232773107093,5.42982511327892,-4.07743580615103,0.00674350514489527,0.0258047034313037,-3.16862888716847
"marC",0.760284573626288,5.59757179929116,4.0746131344727,0.00676474841409847,0.025860514606652,-3.17213374168246
"prc",-0.37909186956138,8.91419048747258,-4.07300196581258,0.00677690762425382,0.0258632051251564,-3.17413482525696
"yjbM",0.782159359879094,0.675815439219311,4.07275547148316,0.00677877003537827,0.0258632051251564,-3.17444100690319
"mtn",0.578128853169831,7.5154545634475,4.0548995928569,0.00691522120540758,0.0263579187063818,-3.19664447365848
"galS",-0.97496302429323,3.855010502417,-4.05321657658025,0.00692824052093541,0.0263816531208952,-3.19873970320586
"dgcQ",-0.600768489658759,4.12946153238357,-4.05199348797618,0.00693771921581989,0.0263918721197301,-3.20026261960706
"gcvA",-0.409327207907836,5.37168284210492,-4.05069551035282,0.00694779419119587,0.0264043372197698,-3.20187902491654
"hspQ",-0.764172276794118,4.46602528481423,-4.0488985770895,0.00696176917337097,0.0264315850140497,-3.20411720325409
"appC",1.11167716855872,4.04093777654901,4.04428420931276,0.00699780029745987,0.0265208254462449,-3.20986683376541
"oxc",1.35200734255501,1.82299904194266,4.04413989905716,0.00699893050525258,0.0265208254462449,-3.21004669904419
"chbF",1.0384471628367,2.62817633515187,4.0419405290311,0.00701618086081635,0.026560279204104,-3.21278832819529
"tolQ",-0.474261949867415,7.5631533412323,-4.04062913196559,0.00702648924210163,0.0265734023527972,-3.21442339263567
"chbR",0.852359533561016,4.1194184905985,4.03650241586992,0.00705903868032224,0.0266705313563926,-3.2195702841366
"csdE",-0.597428367602386,4.40387782845175,-4.03450953303632,0.00707481801638487,0.0266797916081765,-3.22205673215238
"soxR",2.10976908895918,1.44519644738612,4.03445782610699,0.00707522794964516,0.0266797916081765,-3.22212125282219
"gltA",0.491328579052716,8.14641797135394,4.03143641288445,0.00709922804702358,0.0267443275796698,-3.22589210180599
"galU",0.4596337878599,8.01368867816729,4.02665144682197,0.00713742353023199,0.026862163751377,-3.23186669300638
"ygbK",-0.591605326703852,2.97565464931217,-4.02105072661213,0.00718242351232461,0.0270053561683144,-3.23886413829812
"rfbD",0.580243800027171,9.27008964818655,4.01892209128888,0.00719960971503525,0.0270437950998036,-3.24152483235092
"trxB",0.39165570419746,7.94599045888085,4.01540968420991,0.00722806906848961,0.0271244640212692,-3.24591663650623
"tnaA",-1.22046325259079,1.87468315405913,-4.01156215379035,0.00725938850953491,0.0271975084709721,-3.25072955537241
"tehA",0.50114805508516,5.05114536513178,4.01129869053264,0.00726153869320239,0.0271975084709721,-3.25105920432087
"appY",-1.38484951526284,3.34561257236093,-4.00724729337991,0.007294693070987,0.0272953640536739,-3.25612965759361
"proC",0.456154512637866,6.78275073858211,4.00233022824923,0.00733515959944342,0.0274203656248684,-3.26228677047657
"yggF",0.977127423904047,2.25487603039171,3.99780816910204,0.00737259736578672,0.0275338155468419,-3.2679524031614
"psiE",1.66066426565091,3.33693930986931,3.99644998954568,0.00738388338106783,0.0275383197508586,-3.26965463775712
"yegS",0.826965948635509,4.19308490182376,3.99595711026863,0.00738798382605424,0.0275383197508586,-3.27027244073792
"pheT",0.40586681042316,9.91663338527334,3.990080269995,0.00743707241888904,0.0276947164668888,-3.27764156265291
"ccmA",-1.65142873397794,4.24737649125848,-3.98803340207136,0.00745425535618788,0.0277321147542469,-3.28020937682128
"eutJ",1.33711532253325,0.668557661266623,3.98517839605199,0.00747829670388893,0.0277949324381862,-3.28379203715229
"clsC",-0.606173971991802,4.42903110756631,-3.98393110774072,0.00748882707186362,0.0278074611349123,-3.28535759778069
"galK",-0.581694621251726,5.91295080810783,-3.98192542575835,0.00750579509371516,0.027831689326343,-3.28787555236766
"tsaC",-0.754376508505304,6.06261141877801,-3.98036294918193,0.00751904343879589,0.027831689326343,-3.28983751219127
"yfgM",-0.513329144282229,6.94176951125079,-3.98016928719295,0.00752068733483076,0.027831689326343,-3.29008071335455
"mrdB",-0.487588850666233,6.37415259311879,-3.97977742509154,0.00752401487967564,0.027831689326343,-3.29057283153958
"mltB",-0.456532346381907,6.60199079937075,-3.97647595194204,0.00755211527826113,0.0279090539874084,-3.29471986772957
"yheS",-0.446479632474977,7.25412812905807,-3.97204220942821,0.00759003797846708,0.0280225356543405,-3.30029168793512
"casE",1.40326106429432,4.26041503417493,3.96921834475941,0.00761430216949208,0.0280854222472054,-3.30384190422121
"yjjG",-0.957353097643131,4.85100889000808,-3.96017495439563,0.00769259410597313,0.0283472822652748,-3.31521931117351
"csdA",-0.520096591694536,5.4392358031859,-3.94929114036412,0.0077880163506313,0.0286359071035545,-3.328928063934
"trpC",-0.460562438342349,8.40451830036602,-3.94913255130247,0.00778941651245963,0.0286359071035545,-3.32912794396282
"ttdA",0.927775444115219,2.91523814873461,3.94872268065683,0.00779303651093127,0.0286359071035545,-3.32964454748294
"yrbL",0.530250850122268,9.3931708414411,3.94535947331805,0.00782281172277026,0.0287165508179515,-3.33388448594204
"yghJ",-0.518695253687564,3.77211314072753,-3.94457555918982,0.00782977016380294,0.0287165508179515,-3.33487299165963
"hslR",-0.781096220603606,5.58111606226492,-3.94160314965357,0.00785621783954648,0.0287863680083005,-3.33862198102829
"pgpB",0.540443575143836,5.92575073262225,3.92814318698952,0.00797723839555232,0.0292022562943687,-3.35561474365022
"yjgX",-0.654027157313146,4.10310271296459,-3.91535771940625,0.00809412826184318,0.0296022543964208,-3.37178055579294
"yjeI",0.715657928845378,6.65676427056318,3.91444752338296,0.008102522382478,0.0296050770776524,-3.37293231047256
"acrD",-0.411218529998019,3.68152838150316,-3.91259628271878,0.00811962516607317,0.029639684346831,-3.37527522937235
"ecpA",0.995329271755413,5.79565422324121,3.91106895077429,0.0081337658914939,0.0296634241526407,-3.37720858879032
"yjgH",0.985112512598672,3.54599153774468,3.90836177853852,0.00815889780973162,0.0297271661285156,-3.38063627672805
"yqiA",-1.11131494076204,5.68741351802026,-3.90406157370959,0.00819899724245949,0.0298452720615864,-3.38608318689133
"purM",-0.433906103675026,9.18290164884117,-3.90228685389411,0.00821561069822603,0.0298687006836343,-3.38833194670658
"otsA",0.659034341531891,5.3749126680788,3.90173185493223,0.00822081385963055,0.0298687006836343,-3.38903528422934
"yhbO",1.79018259519824,3.30955130397949,3.89562819725098,0.00827827980472992,0.0300457134088187,-3.39677327930511
"yfcA",-0.567941125534526,6.42143195579917,-3.8949169973793,0.00828500490752957,0.0300457134088187,-3.39767526659113
"cueR",0.76169867863153,3.82726021620263,3.88591711066104,0.00837063740061973,0.0303008227173913,-3.40909585440374
"ycjN",-0.565905891557125,0.805786451993512,-3.88588409645161,0.00837095334082411,0.0303008227173913,-3.40913777021162
"nusG",0.387308274780977,8.44640804024114,3.88477869348169,0.00838153954975571,0.0303108934927851,-3.41054131401463
"zapC",0.589294542497362,5.29977609355806,3.87881880711801,0.00843887448296055,0.0304898497598314,-3.41811172617113
"tyrR",0.463094767609671,7.96764835212447,3.87724090155596,0.0084541274255371,0.0305165714877194,-3.42011689249221
"thiB",-0.70335982589268,5.55556626078795,-3.87603580478493,0.00846579732875779,0.0305303220286864,-3.42164854635468
"rem",1.34948934268716,3.18078897460986,3.87120145818623,0.00851279335822903,0.0306574923561479,-3.42779503141064
"nikC",1.22264927257411,4.55737107869824,3.87078585573556,0.00851684712983614,0.0306574923561479,-3.42832359562777
"cyaA",-0.36870119234413,8.2980495205536,-3.86980823808599,0.00852639128238085,0.0306634293895993,-3.42956703135005
"eutK",-0.746172772388093,3.73672885389271,-3.86459203581636,0.0085775176646659,0.0308058656929417,-3.43620389186366
"gspF",-0.82533098767484,2.38282808992054,-3.8640182384593,0.0085831625883728,0.0308058656929417,-3.43693420758009
"malY",0.89598253203027,6.76327286409967,3.86282167018146,0.00859494758229464,0.0308058656929417,-3.43845732556846
"dusC",-0.644461413738412,4.52527492310584,-3.86254008017049,0.00859772358680454,0.0308058656929417,-3.43881579324749
"truD",-0.481160953582744,6.09419911277763,-3.85892476776078,0.00863345359363708,0.0308846703053133,-3.44341915709714
"mutS",-0.433481867610929,6.72906837040859,-3.85854687206655,0.00863719788599506,0.0308846703053133,-3.44390044004859
"murR",-0.567971478534815,3.421810635483,-3.8579039029416,0.00864357276567342,0.0308846703053133,-3.44471936474919
"treF",0.493602243577143,4.48177306036741,3.8552322039588,0.00867011833458342,0.0309510474370607,-3.44812284753869
"dmlR",-1.31046182205473,4.70416179056562,-3.84665347241571,0.00875597259257656,0.0312288315423024,-3.459058326337
"yfcV",1.32514914135685,1.1391925079069,3.84359129767905,0.00878684777507393,0.0313101988609056,-3.46296433055634
"yedP",0.658392322996222,3.18188066881105,3.84141363439887,0.00880887858808951,0.0313599307388998,-3.46574291099813
"nrdB",0.55934179091835,7.48402267181482,3.83608857879608,0.00886301089265317,0.0315133863592164,-3.47254029308736
"fimG",-0.990164757531196,6.054888539865,-3.8355789564286,0.00886821093991337,0.0315133863592164,-3.47319103684379
"hypD",-0.470850356115168,7.96898517653624,-3.83389690569917,0.00888539830884557,0.0315187468808247,-3.47533913774478
"wbbL",0.81377826619778,5.39632982833777,3.83384302379635,0.00888594949395032,0.0315187468808247,-3.4754079556297
"mglA",-1.07017457251179,1.77577087606643,-3.82227233585398,0.00900520064415958,0.0319025809529281,-3.49019576945656
"yceF",0.579116372354501,5.72465432951361,3.82175346888762,0.00901058993443926,0.0319025809529281,-3.49085935713516
"cstA",-0.922362954455645,3.67657724052698,-3.81799244813372,0.00904976210276747,0.0320120910811921,-3.49567055500809
"cpsB",-0.92338854352286,1.81056399102116,-3.8154878088982,0.00907595406608871,0.0320755282918003,-3.49887569190152
"hiuH",-1.6504870676202,1.71437933144018,-3.81467292703221,0.00908449382078232,0.0320765218181077,-3.49991867567713
"parE",-0.488504499853844,7.47949937720166,-3.80942188341737,0.00913973889472982,0.0322422759919442,-3.50664189609056
"ynfC",0.519592437731336,5.30745078133512,3.80677561390582,0.00916772166100763,0.0322922049149256,-3.51003158155341
"ybfO",-0.80048782749909,3.17533685866843,-3.80651141984031,0.00917052060277109,0.0322922049149256,-3.51037005116869
"tilS",-0.481186836404235,5.35396596637453,-3.80168872026678,0.00922178142778934,0.0324432962550125,-3.51655037721883
"php",-0.678879129729547,1.30307082142122,-3.79958670884812,0.0092442237972903,0.0324928192114711,-3.51924517190349
"purC",0.525619398676741,10.1663685481724,3.79566996247719,0.00928620407004534,0.0326108649259097,-3.52426817213351
"greB",0.485443507790231,5.20278864538912,3.78615885543241,0.00938903325642014,0.032913643139286,-3.53647482680105
"yfhR",-1.67338390008594,1.84642699599009,-3.78612781642381,0.00938937090585192,0.032913643139286,-3.53651468393804
"mdtM",0.355803244897538,4.51133975313269,3.7830424756514,0.00942300160014517,0.0330017477141243,-3.54047725724785
"paaZ",1.15658960873911,1.26991447510606,3.77673323039002,0.00949219224160289,0.0332141213210681,-3.54858463189106
"narY",0.833069385215255,3.96538887791804,3.77327117675262,0.00953039953195998,0.0332890976364556,-3.55303580179957
"yqjD",0.870805618497893,4.19515427411892,3.77323847745239,0.00953076121826431,0.0332890976364556,-3.55307785157933
"nuoI",-0.501919743736816,9.4779978766514,-3.77021102597555,0.00956431417055819,0.0333762769437988,-3.55697167944981
"ynjH",-1.49403552769778,0.747017763848888,-3.76708654022819,0.00959908065065285,0.0334675307424916,-3.56099169164891
"yggE",0.457018839832627,7.45874827249044,3.76121803342025,0.00966476146838098,0.0336368988715319,-3.56854599471815
"hybA",0.526333897764292,8.26487327103876,3.76119865497812,0.00966497918141855,0.0336368988715319,-3.56857094803222
"potB",-0.399363145083267,7.68962954754182,-3.75734187184898,0.0097084183613553,0.0337578307211316,-3.57353833944435
"fdhE",0.462926577430911,6.86519191825471,3.75084404880972,0.00978209655632255,0.0339835984121259,-3.58191211569941
"lipA",0.515534384806205,8.96216106173616,3.74941453511016,0.00979838914030523,0.0340012144076572,-3.5837551491069
"nlpC",0.655955788819139,5.35124930344409,3.74886366561386,0.00980467562733678,0.0340012144076572,-3.58446544841729
"uxaA",-1.00936696480346,3.88728301597483,-3.74793536095986,0.0098152795474194,0.0340076233382488,-3.58566251656952
"ilvC",0.367956212432879,10.2928095083827,3.74691703517283,0.00982692646422231,0.0340176313609977,-3.58697581079806
"yphA",1.27937171708398,2.93295339709689,3.7427771290483,0.00987443465124829,0.0341516511001321,-3.5923164116109
"mrcB",-0.381108659374343,6.688039306473,-3.74052394656248,0.0099003988896991,0.0341527555871913,-3.5952241141226
"rlmD",-0.739805807859328,6.29441816291706,-3.74052014727941,0.00990044273437891,0.0341527555871913,-3.59522901766105
"yjjP",1.09225699752139,6.52366672247197,3.74046028649777,0.00990113357136391,0.0341527555871913,-3.59530627715302
"yahK",0.444442439258641,6.38108678787169,3.73661157403361,0.0099456634064882,0.0342759154133098,-3.60027470473994
"cynR",-0.498155345350441,3.03659663348431,-3.73569036681335,0.00995635488040958,0.0342823425137507,-3.60146423509232
"ydhK",-0.696128078855358,2.55172494719305,-3.73127886842294,0.010007732170292,0.0343714276919402,-3.60716236630403
"emrK",0.815466817292735,1.86249989525397,3.73122322476152,0.0100083820912012,0.0343714276919402,-3.60723425643691
"nhaR",0.53085100818456,5.68523497619283,3.73118952967371,0.0100087756744553,0.0343714276919402,-3.60727778981052
"trhO",-0.800540740535185,5.78178859143193,-3.72687863819217,0.0100592724715648,0.0345143235685137,-3.61284871165199
"glmU",-0.419213742400018,9.29820915116357,-3.72098821181423,0.0101287307647801,0.0346783162146051,-3.6204651377105
"pheS",0.356382741883453,8.76335248606498,3.72041783965137,0.0101354847395017,0.0346783162146051,-3.62120290180059
"mutM",-0.400408191560643,5.58804731793242,-3.71993053508566,0.0101412590534381,0.0346783162146051,-3.62183325647828
"nirB",-0.459362787497403,7.41944415396652,-3.71980202045029,0.0101427824973716,0.0346783162146051,-3.62199950271448
"ulaR",0.645429572482384,4.7252602228663,3.7186036323616,0.0101570007530293,0.0346963860376128,-3.62354984809222
"macA",0.588244365127716,6.46470528444368,3.71465437287017,0.0102040139340383,0.0348263533565948,-3.6286604226009
"cmtA",0.574302028775949,2.05153641863839,3.70848246961272,0.0102779719272173,0.0350479745086147,-3.63665167574659
"mdtF",0.560257756110632,3.97374485885714,3.70542984552419,0.0103147719044214,0.0351426088392745,-3.64060615333573
"gspA",0.583282523786299,1.99549524214442,3.70227994923995,0.0103528982883429,0.0352415924206169,-3.64468802930429
"bluR",-0.417756902045959,7.08388606636985,-3.69841946758859,0.0103998396241343,0.0353703827496828,-3.64969265819773
"nuoM",-0.441674266024477,8.36898248139191,-3.68974304475161,0.0105062067313209,0.0356839353306995,-3.66094826708682
"glvG",0.656888845587634,2.4195171403256,3.68940240884745,0.0105104073167663,0.0356839353306995,-3.66139037945292
"pdxB",0.405532252619424,6.83508849984437,3.68576106187909,0.0105554278583878,0.0357551275462924,-3.66611752174192
"thrA",0.471122134110211,11.2897784236282,3.68560593007235,0.0105573506203028,0.0357551275462924,-3.66631895324521
"agaB",1.03735945064709,0.709824797536933,3.68547339330061,0.0105589936394432,0.0357551275462924,-3.66649104883588
"rpsC",0.465510558847425,13.2968305679359,3.68249158509552,0.0105960335092572,0.0358492980400306,-3.67036350743196
"glpF",-0.897407194307606,3.02603970897152,-3.68147126429446,0.0106087410475532,0.0358610532886827,-3.67168888162928
"rstB",-0.380235108690709,6.48311232671036,-3.67894296636914,0.0106403027107596,0.035936465850948,-3.6749737194141
"wecC",-0.384373105785487,7.60752261916123,-3.67576872762805,0.0106800758244909,0.0360110320175805,-3.67909906190965
"creA",0.566621592807327,5.03308624777389,3.67570117769944,0.0106809240175728,0.0360110320175805,-3.67918686743937
"ydfI",1.03937845281688,2.68823380584141,3.67086097683786,0.0107418955823245,0.036185188587813,-3.68548013443294
"yegW",0.490316774023787,5.22459321348228,3.6696986255467,0.0107565951741827,0.0362033064614607,-3.68699192525731
"ycfL",0.641340750326934,5.03886282151248,3.66480539630384,0.0108187227576026,0.036380882416042,-3.69335830427541
"sapD",-0.452562448776031,5.45895599193341,-3.66404068034689,0.010828468076982,0.0363821539887526,-3.69435354980173
"mscM",-0.579752533494473,4.54744132122595,-3.65898190531014,0.0108931819637473,0.0365679505161579,-3.70093940762961
"bhsA",1.62658724645383,0.992102067244875,3.65766795288589,0.0109100608203085,0.0365929846511901,-3.70265059006426
"yghA",1.3119445434734,3.18198780583132,3.64905526078022,0.0110214206517511,0.0369251083354161,-3.7138730588505
"ykgF",-0.809809115091426,4.55913496043844,-3.64811741305818,0.0110336228407409,0.0369251083354161,-3.71509571829471
"yajR",-0.729115514421004,4.00713394570967,-3.64781173701131,0.0110376031867709,0.0369251083354161,-3.71549425073974
"ydhS",0.591522185413481,3.56263953622694,3.64401895179974,0.0110871236998434,0.0370588540879446,-3.72044027647755
"moaA",0.557159023797915,7.35822440364019,3.64280637224047,0.0111030077866804,0.0370800363228431,-3.7220219809679
"hxpA",0.54275247856507,7.57546896933172,3.63976438706501,0.0111429674100043,0.0371815166842412,-3.72599089367825
"ebgA",-1.19355251724485,1.87767027894296,-3.63839025170233,0.0111610704658942,0.0372099550983116,-3.72778416921669
"ydeN",-1.15700599415971,2.62789034012581,-3.63520210223834,0.0112031975708958,0.0373038265728759,-3.73194579053453
"aceK",-0.585031076726699,5.76799949890031,-3.6348065891525,0.0112084360480294,0.0373038265728759,-3.73246216915464
"thyA",-0.481886021360146,8.26796560601524,-3.62880650743908,0.0112882403369583,0.0375372649561183,-3.74029851232033
"yncE",-0.642947846387177,3.20406039346055,-3.6265886100594,0.0113178991435401,0.0376036957001796,-3.74319644862595
"pykF",-0.332753762259577,9.91737385201655,-3.62220806095283,0.0113767325802314,0.0377467761739771,-3.74892215633334
"ratA",-0.351244865475389,7.5209788836487,-3.62193580518236,0.0113804003346362,0.0377467761739771,-3.74927810360866
"hipH",0.650045135572117,4.29068230140702,3.61467505605883,0.0114787011978818,0.0380403374168712,-3.75877462554004
"ppnN",-0.601753790188869,8.22918964877423,-3.61215895171241,0.0115129855477925,0.0381214287021535,-3.7620672186645
"yhdX",-1.30743345118944,1.91676184911032,-3.60900175151804,0.0115561663645031,0.0382318144461074,-3.76620000212022
"yliI",0.752616702791956,4.80632086559955,3.60450574835599,0.011617968517673,0.0384035657213974,-3.77208767663135
"erpA",0.566240325794816,5.02006233194229,3.60063794350114,0.0116714290699666,0.038515134910055,-3.77715495228937
"gcvH",0.766918312951479,6.99080000799904,3.6006289641833,0.0116715534987473,0.038515134910055,-3.77716671866182
"yobD",-0.861782227997308,7.06698688628879,-3.59978638648085,0.011683235873719,0.0385209576685267,-3.77827087052002
"yjjI",-0.54967960589968,6.46225357755241,-3.59672040674034,0.0117258554612316,0.0386286875414957,-3.78228950069362
"bidA",0.766168434416793,7.63774206221714,3.59261484099536,0.011783196565345,0.0387846910676272,-3.7876727759676
"allC",0.695909068801593,4.67092265201689,3.59098963323894,0.011805981217521,0.0388267832759116,-3.78980441676788
"murF",-0.484244082135377,7.81138222765523,-3.58747899653456,0.0118553657281786,0.0389562102269422,-3.79441025629262
"hslJ",2.00027569544426,3.26091240888305,3.5850432133436,0.0118897648181009,0.0390362185574843,-3.79760692607844
"ytfR",0.626191312956207,2.72712124065368,3.583449632425,0.0119123299074352,0.039077271419323,-3.79969875178869
"ispF",-0.519678753539314,6.20099363582564,-3.58162880726857,0.0119381709415894,0.0391289923520112,-3.80208930116134
"yfjP",0.659462671995461,1.96201763281837,3.57941980840816,0.011969604423712,0.0391669989452311,-3.80499009640196
"gutQ",-0.696618453775801,6.22518922982232,-3.57876785207698,0.0119788991307519,0.0391669989452311,-3.80584635598148
"ygcP",-0.976589627301295,3.06859600845895,-3.57777524110507,0.0119930658049399,0.0391669989452311,-3.80715013370854
"yoeG",-0.646207530264681,3.06773561290573,-3.57740011267089,0.0119984245247603,0.0391669989452311,-3.80764289398658
"chaC",-0.341033356270742,6.08286452138752,-3.5772767301735,0.0120001876274009,0.0391669989452311,-3.80780497070736
"uvrA",-0.423128433742498,7.60768095706522,-3.57588944682847,0.0120200313236736,0.0391961174992247,-3.8096274673077
"can",0.434229346646552,7.92793497630982,3.57466880277514,0.0120375215132845,0.0391961174992247,-3.81123126682999
"yqeF",-1.07995838521592,2.59186688452242,-3.57453892238887,0.0120393841855239,0.0391961174992247,-3.81140192826996
"recR",-0.503735296321479,7.84020588888289,-3.57317496386973,0.0120589646362387,0.0392269837915837,-3.81319429571754
"tadA",-0.800886340732146,6.18943882331264,-3.56701516235339,0.0121478332831105,0.0394829995578254,-3.82129203784027
"rseA",0.505712840703255,9.10315933565687,3.56340810587671,0.0122002099657432,0.0396200798553065,-3.82603633911664
"gcvR",0.592926051698013,8.5888373893614,3.56188207478106,0.0122224442077043,0.0396312574396081,-3.82804404114744
"mpl",-0.395740177971326,8.06885787081807,-3.56118280537126,0.01223264755468,0.0396312574396081,-3.82896413239171
"ibpA",-2.37657795795897,3.86063627650966,-3.56107214966836,0.0122342630458522,0.0396312574396081,-3.82910973814689
"leuL",1.53895926952029,2.57130760251714,3.55988623931099,0.0122515913156273,0.0396543172249137,-3.83067031803499
"hemB",0.437522519668658,7.81981731890165,3.55593897737722,0.0123094641523443,0.0398084585909286,-3.835866046233
"yfbN",-0.615912669598456,0.949052342732356,-3.55516697932759,0.0123208182054736,0.0398120282113639,-3.83688246704046
"rlmA",-0.697424949835013,6.59433596503291,-3.55309248017302,0.0123513861618051,0.0398776258125111,-3.83961417966715
"oxyR",-0.374660274522836,7.55323645154246,-3.54806462705563,0.0124258214214049,0.0400846265786848,-3.84623733381807
"yadL",1.19324604396962,0.596623021984812,3.54441677178166,0.0124801375741684,0.040226435135328,-3.85104479397852
"serS",0.39672965396525,10.3778605546899,3.5414239415376,0.0125248969853285,0.0403372304237279,-3.8549903646897
"rimJ",0.573067837174683,6.72433817623205,3.53976052028216,0.0125498512430426,0.0403841112079349,-3.85718385040244
"yrdB",-1.17271126865315,2.64321892724609,-3.53769978736672,0.0125808423026103,0.0404496944256671,-3.8599017789273
"fcl",-1.36429013112801,1.7082752431922,-3.53702153980702,0.0125910609064448,0.0404496944256671,-3.86079645563108
"pinR",-0.766863297763242,4.52158716984498,-3.52926606376691,0.0127085623357005,0.0407934348031907,-3.87103116856944
"fusA",-0.414721617879134,13.1794422913468,-3.52688288402325,0.0127449129216769,0.0408763350848827,-3.87417783883551
"rho",-0.39046765114913,10.9165258865537,-3.51986382269619,0.0128526452539956,0.0411878499723752,-3.8834500588551
"ygaZ",0.558475927557374,6.53577299858174,3.51571540626721,0.0129167912886685,0.0413592888418702,-3.88893328660723
"panC",0.370626222674723,8.75172403165781,3.51254951957204,0.0129659831854782,0.0414826018883009,-3.89311941202107
"ynaJ",1.08195421187211,4.80554656070295,3.51145767112062,0.0129829965199881,0.0415028464885874,-3.8945634345219
"pgl",0.383623650871553,7.05060238955904,3.50754394342877,0.0130441841432024,0.0416636334127973,-3.89974085514751
"eutQ",0.943574113340551,1.71256069352419,3.50621307312652,0.0130650637862292,0.0416636334127973,-3.90150191869525
"tmaR",0.796103729970646,8.29876276167797,3.50602474076164,0.0130680214657106,0.0416636334127973,-3.9017511473423
"yddG",0.86439003336518,4.21300720413432,3.50550407578189,0.0130762021447477,0.0416636334127973,-3.90244019156215
"rcsB",0.392072822395074,9.63836052969548,3.50297082249772,0.01311608554455,0.0417564559467476,-3.90579320310697
"yphE",0.680521749310618,2.12452517318533,3.50138497646186,0.0131411215350036,0.0418018968402572,-3.90789266848508
"crr",-0.501844226077507,9.58198613435472,-3.49661403907342,0.0132167605089902,0.0419825225437249,-3.91421084971979
"fadD",0.521206305139701,5.18207863639468,3.4964404035574,0.0132195224178619,0.0419825225437249,-3.9144408541656
"dnaA",-0.389031344649546,8.46717244473065,-3.49138400837697,0.0133002320275961,0.0422043310418164,-3.92114053535882
"yfiH",-0.600694802932885,5.68666418828299,-3.49029421182941,0.0133176985668967,0.0422252581500626,-3.92258495740127
