"","Read_count_A.1","Read_count_A.2","Read_count_A.3","Read_count_WT.1","Read_count_WT.2","Read_count_WT.3","Read_count_B.1","Read_count_B.2","Read_count_B.3","Read_count_C.1","Read_count_C.2","Read_count_C.3"
"ygjR",11.3221841481136,11.3331038063695,11.3297029550601,11.8290464863891,11.6516680798212,11.7217694249893,11.2227496687001,11.5240150754717,11.4879625913027,11.3255039024882,11.4788533750966,11.3287187356805
"ygjV",6.82531368458316,7.73730882851451,7.33514720887511,7.75778365987054,7.37461690909203,7.2976270161068,7.05113773268506,6.97488819365458,7.51894285333172,7.82794418895626,7.9558461354781,7.72790806446463
"yhaB",5.36869166594892,5.0879455515393,4.35211603531295,4.95591626617109,5.28455602576139,4.94249941302845,4.83515408809064,3.94776323599314,4.79154860133024,4.76131384668664,4.60638028641195,4.56543846751693
"yhaC",4.90290270388576,4.89195313550582,4.82227654423146,4.90738183848825,4.52582836110991,4.6844022781482,4.76894311029919,4.35622359149019,4.07936159085035,3.73012574345968,4.48002413528875,5.24666126898816
"yhaH",8.62143922170551,9.06925380686684,10.0501362744506,8.1544297458402,7.9178193728702,7.49447517084587,8.33080234268983,9.20694609473606,9.98753553854448,9.72566344896781,9.87908753223916,8.14441296577073
"yhaI",5.07637993005009,5.45903972074411,5.55209681289433,5.13435412439824,5.10755309912539,4.75377488193204,4.95849015299085,4.85230475251717,4.72138091876924,5.15433212699478,5.25928819900268,5.08441519456471
"yhaJ",8.85479631588132,9.33543154223603,11.094709067926,9.1789899030424,8.97555075183543,9.18461778880245,8.66371717588475,9.19159877907008,11.0185974361147,10.8115448253773,10.4374676388849,8.36739500909412
"yhaK",9.65499010149469,9.74970711614258,9.7190355774144,8.30688781112811,8.3063854104091,7.82216790947408,9.0081865154262,9.79210475736599,10.0926785587683,9.28878214015766,9.09320220637672,8.90092006958115
"yhaL",8.91507779524661,9.59171163232151,9.22819831410432,9.37496392253338,9.2104396195484,9.5034271309527,9.30858224077653,9.19999027855755,9.1857763868233,9.36128088477528,9.4760770106107,8.59763067202299
"yhbE",10.698469425367,10.3616979976371,10.7065996176737,11.5297845260158,11.2094735008854,11.1990401049297,11.1285078159226,10.9724539430833,11.7978460876071,11.5573708585645,11.6620048966749,11.9715512397988
"yhbO",7.53225113447695,7.50196949947937,8.05817952400484,7.67610154230917,7.32599002953125,7.21773325364783,7.26245480915296,7.14705974313933,7.24719148237108,7.84788155051763,7.82719982667547,7.55720104653884
"yhbP",7.66990955741943,7.60904423763181,7.27473892138144,7.13911421817632,7.45820855365114,7.78307720736009,7.43646535022836,6.98789395970847,7.24719148237108,7.79956015220616,7.6586893031562,7.58709444871013
"yhbQ",8.7634741421611,9.24542809621822,8.98390681664689,8.6368170535617,8.7945950621579,8.64127493417586,8.67677320322601,8.64777457319272,9.24979409527021,8.83710724823678,9.14070973182323,8.77031188741648
"yhbU",6.67612842464792,6.83531074210345,6.63447566200978,6.25327375139814,5.88334800173933,5.97061654800944,6.42289315498123,6.29388414589536,6.62890922380049,6.73269903390255,6.47255778231847,5.64343100625828
"yhbV",7.20978363361451,7.59868797318966,7.08544255702684,7.21825736245335,6.89031674152963,7.21773325364783,7.23914606084714,7.05121386099097,7.2108440524916,7.06164323309444,7.15809590815687,7.11929298263046
"yhbW",9.82564492547857,9.69974776873109,9.51573187760577,11.1673916561305,10.9157481244704,11.1391954830761,9.87094698097144,9.60573610236579,9.65522610498619,9.78784309559051,9.7128587314434,10.2743089632851
"yhbX",7.41178816688314,7.36199314967813,7.03167047243101,7.88440308655835,7.62019196779957,7.48475913875961,7.81292585068463,6.90117269363092,7.04177253884943,7.15431425545009,7.27041299648691,7.29267735023348
"yhbY",12.4170486227198,12.8771651695251,13.0444025381373,13.030084770676,13.0653512532003,13.1008322712996,12.8111127744408,12.9371182972834,13.0807387129382,13.4118501301476,13.3543552382653,13.1337941830726
"yhcA",5.87841710385151,5.63374219949722,5.57764960643502,5.53143468648731,5.40386226073633,4.6844022781482,5.71125190412473,5.71929302077608,5.43297088302642,5.39466698817817,5.27768525108819,4.68674854443348
"yhcB",12.8018035636762,13.3350367715819,13.2316101021208,13.2506843222999,13.3227897949789,13.5054432382669,12.9851667791784,13.1357021154245,13.2703187616596,13.1703512088539,13.2171320428264,13.5186625464046
"yhcC",7.04395091185496,7.03309306414607,6.68185326216166,7.15931199462832,6.76442501140869,7.20594888350775,7.19136411597179,6.82346835284813,6.83427253417579,6.44836342865591,6.62854329758473,6.82494564215595
"yhcG",9.52805659155374,9.59431822003095,9.6539063303059,9.06334637033166,9.34572373243183,9.28591338488207,9.22809967033493,9.40986635577341,9.22876897465945,10.0083712698114,9.81271627612928,9.73859576395211
"yhcN",8.86247073330103,8.98435409576383,9.45754828367716,9.41535367469471,9.73610767098305,9.52252947505533,8.85963148338946,9.43851657372077,8.87380352210094,9.22621387235637,9.03484164695756,9.01519401110397
"yhcO",7.38002886405981,8.05005563911438,8.02649849794576,7.90247170384301,7.87792080687483,7.40457615359362,6.89573906082771,7.20943353844191,7.18609199585394,7.69336424259519,7.89295804193178,7.13962275043558
"yhdH",9.56614865216243,9.52769740135494,10.5169610197367,9.26060127174599,9.30870542410046,9.28311579694182,9.21622662387847,9.77442110059657,10.4146486116397,9.93854171420215,9.88937063825774,9.195678483265
"yhdJ",7.85063592674665,7.57774933065647,7.32028119460435,7.39042199171783,7.520026514568,7.56071145898702,7.57318026038751,7.37687495990299,7.31724254852717,7.6302867595532,7.64487235877573,7.8561754420045
"yhdN",9.37552075550828,9.44057132662629,9.61489081104892,8.73079122351104,9.52640332243204,9.14202010099683,8.71945889773769,9.18033362895319,8.97106406933347,9.35014673032966,9.38660995869477,9.28495326326697
"yhdP",12.2711865303499,12.3102871707581,12.2057833254932,11.8474185992114,11.8765786441732,11.8943741599773,12.13832722028,12.3978381246545,12.3804440014617,11.9813267215445,11.9122998823975,12.2103599405628
"yhdU",6.62274066212681,6.14504315586682,6.23415018925337,6.2905137516587,6.65825379516401,7.4749770986018,6.19870702433648,6.29388414589536,6.04656325116467,7.10209283166821,6.44081828664362,6.74750776361217
"yhdV",7.66113053158512,8.18072119817291,8.25456795138193,9.54746980526636,9.70795262071227,10.1616374771971,7.55442643706281,7.8592499998918,7.76426623213088,7.77060571530683,7.87235865009956,7.38067784657067
"yhdW",8.59404156701784,9.03128134110285,8.751825197246,9.01712705954677,9.50910280376266,10.1292931934287,8.42667122200303,8.39347885595599,8.45461977472855,8.80280510933837,8.94191358963112,9.18106332044609
"yhdX",8.24057827371497,8.26822973460176,8.52452525831708,8.01746497553483,8.18631748692439,8.26946888998854,8.02523627025278,8.18378804586171,8.07830803889407,8.28806598626465,8.26437869954165,8.30584291466044
"yhdY",6.98882276802873,7.27357754819725,7.30526001394232,7.06610060576447,7.15832568538936,7.18208651392998,7.14194026908808,7.19829217802056,7.53861927918637,7.58347792992944,7.2385497277615,7.17943994963179
"yhdZ",7.07074188145865,7.0635635103719,7.1029287612858,6.71652526555343,6.9557643741884,6.8446416985695,6.75476455007824,6.11503286942623,7.33985508773007,7.10872516483339,6.8007600242632,6.12646348617483
"yheV",9.96937439245496,10.0916091717089,9.82144757285001,9.07666312855477,9.27327629499987,9.41163146558118,9.89721008513365,9.87216957279095,9.68419893441526,9.24436916341917,9.08171747433533,8.95918846790761
"yhfA",11.7674956835255,11.9507180938891,12.1931047854834,11.679545293672,11.5001132405909,11.5870656605082,11.8231772852097,12.1639192000524,12.116313324908,12.1092098406814,12.1298662132849,11.7193296139662
"yhfK",11.5387948766835,11.4245531606182,10.9087119370367,12.092586325049,11.8324900367531,11.762508092478,11.8493549273377,11.61310369656,11.4027058498579,11.2001250460441,11.2090062224371,11.6153732876753
"yhfL",5.64652777067626,5.6742206446835,4.82227654423146,5.59288290569343,5.82808621774119,6.0785795759416,6.35925202563094,5.71929302077608,5.3447623130144,4.82976132010467,5.3489230083397,5.24666126898816
"yhfS",6.85646073861393,7.2865458219064,7.62849237290662,7.10827550082629,6.98113084147467,6.88957493574298,6.61665333966108,7.12369052958308,8.00950532072312,7.54978236322446,7.47174077937594,7.25591299526955
"yhfT",7.94766178319113,8.19453464946096,7.78819242175931,8.00636983579725,8.14209496284883,7.89730490346348,7.75662520784225,7.97138725930533,7.82159197036873,7.68452052361926,7.89003323842376,7.83141920281409
"yhfU",8.45374497800007,8.52482282864827,7.90232464544547,8.14939561297621,8.44022541236873,8.57876113009038,8.33629895542613,7.78306090929385,7.91485144053558,8.27045142294008,8.42652751837659,8.00748753629161
"yhfY",5.68208061256045,5.9290850967126,6.18553742400484,5.98414296574295,5.9877999607458,6.12963597294356,6.01776310159848,6.20726042603992,6.49395267756685,5.9518622788991,6.37514518283481,5.80638022264821
"yhfZ",7.91111309448274,8.08755548843166,8.45823717934787,8.58928880784484,8.8017180948204,8.51818120432699,8.19822611463991,8.67009650811482,9.1122395128533,8.21934206473146,8.77446219139695,7.7412610110432
"yhgE",9.70492857818823,9.77520172024746,9.58569698301843,9.37926912552779,9.44913252773632,9.41674559904907,9.46224716628936,9.71320794988979,9.69299783537832,9.50875669494943,9.61090758570663,9.46464310414147
"yhgF",12.3127382462226,11.2578304864063,11.0621702556262,12.0827212358365,11.8363966143865,11.7300097088896,12.3045287103431,12.0885325271605,11.5074214621559,10.9331090778305,10.9766223119104,11.4726684896858
"yhgH",11.5847469221846,11.3213523565893,11.6283181047457,11.6056890678733,11.3690087799373,11.4565909260623,11.241906237319,11.4544149179139,11.6264482797777,11.5576733601587,11.5691135499934,11.9160057796759
"yhgN",8.01120083065316,8.01155406659028,7.97526292324509,8.54014058050151,8.4851663751654,8.16390211120503,8.53101317930978,8.18660662656552,8.31906368094986,8.09141599022764,8.39387343591756,7.83141920281409
"yhhA",10.4164582262373,10.6753385161241,10.7487964873326,10.0278417668494,10.2550509104561,9.95570836869278,9.52615262995547,10.1244259670999,10.2940510049427,10.2438995653886,10.5044630437572,10.0753116126618
"yhhI",6.42888109445485,6.74412194476118,6.37078016349834,6.32680719153857,6.17615865731902,6.17892530783785,6.46379991777729,6.13865541051071,6.32232064042569,5.98125927126532,6.1381018354609,6.66565095162653
"yhhM",9.5894553063354,9.63539552580303,9.41275432295799,9.70496646115795,9.35543691493546,9.69028923711052,9.95728735225631,9.37940465080555,9.22574021147014,9.38465940797851,9.22084101679239,9.33861722594061
"yhhN",10.3714550585669,10.9623780329164,9.86430360758627,10.5405267837089,10.528390200266,10.8871411005696,10.4161915364649,10.0758616663524,10.3521420147117,10.0233430442351,9.95867292420232,10.2558323981549
"yhhQ",8.97648104168775,8.85119483799603,8.57231520746649,8.83163779551335,8.66388539863528,8.77871819904339,8.55478200427948,8.68611634300823,9.35610519155744,9.78784309559051,9.65203901838949,9.85364863491764
"yhhS",10.493839911164,10.7106017518381,10.2317006205941,10.5414874511483,10.3685147475223,10.6921579941052,10.5115619004009,10.3641743005423,10.6832394792014,10.4881809455791,10.4162898469307,10.6866639954635
"yhhT",8.68341274858426,8.98832354429339,9.16934099697451,8.51296554631163,8.34590972577523,8.39918096084229,8.42150914394096,8.41766925291247,9.41579194410286,9.0150867654367,9.0215455911185,8.39299080065357
"yhhW",10.0589220762256,10.5358653334493,10.1894283166896,10.1322823144717,10.2195943582953,10.2271424442864,9.82673466838966,10.3679027618208,10.4252481524923,10.3517989941876,10.5011143044281,10.6517587024344
"yhhX",11.2862657247683,11.5988635294933,11.2802106533609,11.6703527386389,11.9676527069271,11.8215371164772,11.3839863989625,11.146423973314,11.2854338796984,11.111831276247,11.1745858781776,11.0302663810003
"yhhY",9.18057670522778,9.42308296662446,8.89399977615526,9.67726240128611,9.91916087479012,9.76637726661289,9.36343899893757,9.3867743408983,9.10566422964797,9.22469056599452,8.99185553941373,9.56935850303977
"yhiD",5.7167581879115,6.20117098435765,6.26566215980921,7.39893705597506,7.29600521305924,6.27266927983057,6.14931149694746,6.10307300617622,5.55563657455933,6.49984667790734,6.2246833616305,6.72073783903999
"yhiJ",7.00280430469601,6.74412194476118,6.6223825219865,6.51145365830686,6.6739108166546,6.36063477733696,6.8655858226568,6.82346835284813,6.153112040822,6.22161212221151,6.58568180723949,6.84985696881178
"yhiL",5.07637993005009,4.48335058943182,3.98592294807806,4.50651879591752,5.009670822096,5.05505719548306,4.95849015299085,4.96541445155462,3.80765744842413,4.08271359684333,4.63612741046114,5.80638022264821
"yhiM",6.91679859628274,6.93760279622952,6.48215116648449,6.87161737965393,6.83572286086808,6.66669232115389,6.96846399377278,6.70236081003158,6.27598734725231,6.65316006798527,6.71060348524016,7.07775032151317
"yhiN",8.94067884141332,8.70929737945671,9.69908644131605,8.6114197205919,8.06128285718035,8.08254535708129,8.56885749265939,8.78053550237215,10.1190338081966,9.70832874786604,9.80264732090437,8.58287989357622
"yhiS",5.78365628582204,5.31199345259196,4.90727625448551,5.00276785557824,5.32547464918914,4.94249941302845,5.40669461788969,5.2790406435269,4.56868494961706,4.95696614464562,5.29584089542278,5.32114336434684
"yhjB",8.03177293524764,8.10228646676655,8.42391423908701,7.85995369104136,7.81592195591603,7.81443415026268,7.9907912574084,8.37876738790148,8.1819868749651,8.42704254399204,8.51838215586171,8.42642671364661
"yhjC",8.87390633112313,8.5993919307948,8.45484141751174,7.60430654131929,7.39361681487549,7.35209473467891,8.92674200985374,8.53509723041127,8.17572088377836,7.80364940814935,7.65179739756409,6.92209850801408
"yhjD",10.3026141752071,10.1913909406691,9.92812856442274,9.71010225747944,9.3912897167787,9.13892872443505,9.63717290154203,9.64928176106874,9.48582136203651,9.35293833633042,9.50119940051849,9.62800486515923
"yhjE",11.4053005363706,11.0897558711075,9.77455846466645,10.942952025845,10.9017306874288,10.8908208635973,11.8942858995553,11.3123361684536,10.1255480698958,9.60556820596078,9.47802511201822,9.83198424077207
"yhjG",8.91507779524661,9.22538867592568,9.60113577580306,9.11589124442944,8.59585204644928,8.44996304255858,8.77717278190157,8.85505016346817,9.28513915284955,9.25336183031974,9.15660961444527,8.70369949155913
"yhjJ",10.9260495785863,10.9441031818818,11.2787713347714,11.1460763165147,10.8917533786559,11.1445995556969,11.0579247049593,10.8037872178972,11.1076604614542,11.5087607779753,11.4717834381733,11.3098114597649
"yhjR",9.50127233921277,9.66545365934057,10.2117253577866,9.07931178991376,8.55849147348768,8.62810536530609,9.34447552329838,9.38922256089188,9.94397177382789,10.0984535053998,10.014097381448,9.18106332044609
"yhjV",10.6248103292731,10.138795963481,10.3542935647174,10.235617541416,10.694473454291,10.9036266197243,10.4583789095115,10.2643561578411,10.0725912574867,10.5399299650397,10.3916997493066,10.3172650650908
"yhjX",7.8811917434723,8.05005563911438,8.14924746553843,8.22790538504954,8.25020732386531,8.59690044247193,7.62801958806126,8.06627214025076,8.2006230773479,7.87144787458616,7.87827429876559,7.57222530671562
"yhjY",10.6692367824314,10.9430810927728,10.6748514648304,10.0974313129081,10.0400245670949,9.98870656332022,10.3979143104952,10.3654181919513,10.2289920713248,10.7057878333475,10.6227594376616,10.2970767889777
"yiaA",5.3240684440638,5.78911583913963,5.41683025863294,5.78899129862434,6.10841146428125,5.82297840228482,5.93256441391612,5.42237077060469,5.04034017586505,5.56089122075222,6.01380920474829,6.12646348617483
"yiaB",5.07637993005009,4.89195313550582,5.78886556682043,5.09188593852845,5.61563396950039,5.15902163934848,5.17586814770327,5.01860346965508,5.14947646024801,5.76139552030473,5.4166846638766,4.99545687537326
"yiaD",9.86246369851643,9.0351238902835,9.35017055380673,9.59636521728896,9.31369643288758,9.32452037010883,10.1568076618243,9.94719291376943,9.61874942027685,9.55434080851508,9.43153443905243,9.73192674211801
"yiaF",11.2376773636913,11.675327323325,11.5545067431189,11.7284507220894,11.566426490514,11.5881992936902,11.3632769545424,11.4254873898872,11.4873304950071,11.5202918941154,11.5472463371157,11.4248854410029
"yiaG",10.1790105976074,10.0080609748533,10.3080051428115,10.889629998755,11.1865322262454,10.3605072703593,9.94475108677843,10.4511008241649,9.74257574334101,9.99860019027014,9.82194872829955,9.7049380010582
"yiaJ",10.0771729765376,9.92559810089699,9.20211055239431,10.049613665258,10.0294459560194,9.82909447438592,10.4109930574899,9.73742942170719,9.18889014581437,9.63453613876245,9.42245846465086,9.48857892847493
"yiaK",6.12976621175266,6.3574098888749,6.31166304476128,5.78899129862434,6.0372787751129,5.69266410239385,6.07185031596865,5.96441634024788,5.66842810004896,6.1842656281645,6.40012733835889,6.3177517252393
"yiaL",4.62995171173582,3.69810130653484,4.21882185594282,4.63408021833365,4.37039704196108,3.61864427162083,4.69924964043409,3.94776323599314,4.29893571956532,4.48900778052994,4.44638173436243,4.43150728968546
"yiaM",4.37962169687022,3.69810130653484,4.28728494202251,3.7987657505319,3.72628910128502,4.2672787740097,3.93591000147837,3.74634933415211,4.07936159085035,4.5315936837413,4.72150846001987,4.99545687537326
"yiaN",6.42888109445485,6.33252845239797,6.34152729797183,6.13533967175631,6.15393228817614,6.27266927983057,6.50356980620541,6.42432259034545,5.77284971679951,6.55927819346481,6.23398688132327,6.60836292730291
"yiaO",5.3240684440638,4.74338189165299,4.28728494202251,4.80471084716162,4.72854098516606,4.53352340749871,5.07150424938114,4.69595441209729,4.79154860133024,4.61275215688612,4.18134947421462,3.91016574146446
"yiaT",5.61005319112397,6.11612777427419,6.37078016349834,5.65175449065719,5.44146055419654,5.82297840228482,5.67660320334788,5.51641163845439,6.51402831930596,6.44836342865591,6.21531876911069,5.45909709240079
"yiaU",9.56379714143123,9.24542809621822,9.74567556188677,9.40483395161627,10.069828619417,9.78231404148577,9.19218325681263,9.67759865841885,9.32247688395186,9.56761965201284,9.51169779072396,9.72858063383327
"yiaV",6.69349157337349,7.12263289658912,6.9566944698823,6.98917950223011,6.79337049783556,7.0165109116875,6.89573906082771,6.70236081003158,6.94176545203735,7.10209283166821,7.21535031339325,7.19894269210681
"yiaW",5.07637993005009,5.3627556305067,4.77765793928416,4.80471084716162,5.19889717315334,4.61115385151125,5.64108054840593,4.39877476706212,4.56868494961706,5.0732180242376,5.25928819900268,4.56543846751693
"yiaY",5.3240684440638,6.02568085562082,6.20192648503312,6.19552565543311,5.85598669984117,5.97061654800944,5.9029890174704,6.05420249589905,6.17854871400736,5.9518622788991,5.80423967628748,6.35311502636301
"yibA",8.77571881076774,7.54575927056829,8.42391423908701,7.92031657950241,8.14769753755635,7.96173358363321,7.91198359980847,8.58721405343141,7.43743282993719,7.45413741524388,7.49118013959645,8.34133661951824
"yibF",10.0722183131647,10.1026362261465,10.660186239241,10.0346808483102,9.68309902468896,9.77037799637623,10.3926494306751,10.4778003872786,10.4331470116738,10.3814940443926,10.3901488619597,10.2604737716453
"yibG",4.46864394738168,4.74338189165299,4.68364067904119,4.50651879591752,4.45050011526068,4.94249941302845,4.46458158913293,4.69595441209729,4.64726545860587,4.30265316712467,4.22291774018448,3.91016574146446
"yibH",7.57961432837228,7.86375469683763,8.24280097479422,7.29327262505766,6.79337049783556,6.78245595473522,7.05113773268506,7.67878313030129,7.94464332967204,8.25560641994292,8.1807039307384,7.72790806446463
"yibI",6.85646073861393,7.0635635103719,7.5478645060902,5.73568781500884,6.08509345546754,5.99838589653366,6.26973343886724,7.03250905082158,6.99976153826761,7.42256432190618,7.51416616288577,6.8984194480087
"yibJ",6.67612842464792,6.95396503880269,6.93732286762547,6.49561832894637,6.76442501140869,6.61406826451742,6.68737083576892,6.59582753459278,6.64719156320484,6.9404388999052,6.87969129495355,6.51789359268982
"yibL",9.65499010149469,10.067424074878,9.31502401082383,9.92263862203594,10.4792647719374,10.4342266817624,9.85380751930736,9.57595780412108,9.44993440602459,9.24887250473225,9.41840629552158,9.34737028240151
"yibN",10.1973299645297,10.350948807693,10.4798614390844,10.8161166063679,10.8207873095799,10.9289020874427,10.7453415702575,10.3967803712016,10.5850344821367,10.5714300291821,10.6125987307624,10.612361536794
"yibQ",8.97294054933051,8.85988732902713,8.34172593091184,9.34225869412096,8.88120011884486,8.87104248413105,9.085276904839,8.53951296620901,8.51542172920188,8.77393055225799,8.74240137640898,9.14134971006823
"yibS",4.37962169687022,4.02310345622449,3.98592294807806,3.51657922699807,3.121016954487,4.0508348507674,3.62728365931288,4.11795831330877,3.64019663803279,4.02063763834856,4.04707024937018,3.33053464707843
"yibT",11.352469888276,11.5466610622617,12.6124937955933,13.6853282462748,13.7798621326099,13.7720416970394,10.8489263667618,12.0605835237493,12.1146771076442,12.2657104887051,12.4167012766173,11.7908549521437
"yicC",11.1735827032309,11.3501679430442,11.2432978705432,11.8076451701622,11.7879083576471,11.7564701470435,11.7703676496343,11.2731095451259,11.2184545390845,11.49049742894,11.5273959650659,11.3462902740816
"yicG",8.04532634020298,7.79286393634774,7.91721060690372,7.53648129487973,7.72887540768251,7.90460754468241,8.01155688612572,7.73764434768431,7.8997213167693,7.87144787458616,7.93613237016911,7.98521792844033
"yicH",11.7365139980999,12.0099976456453,11.8916948879278,11.5093085582597,11.3264337173614,11.2464833452134,11.7028453665493,11.8365168037919,11.9459744865527,11.5053147590335,11.4705609740917,11.5627945989629
"yicI",9.55435257750443,9.80476208017007,9.43704684738377,9.3984850954102,9.12500059807427,9.31085047440726,9.37149050203626,9.42902958697902,9.44993440602459,9.48222907989879,9.490624044632,9.77148610218969
"yicJ",7.44286190309237,7.32476383863947,8.14081801399474,7.04453994717345,7.34563836300517,7.13314025503017,7.34118462483592,7.64637856184968,7.99534169976352,7.98382367123627,7.95024109334303,8.0723034515107
"yicL",10.1542171914651,10.2254183141847,10.121462807169,9.88074208303423,10.0355003719662,10.0176047639641,10.5344509423338,10.4351960729818,10.1797628692451,9.99413681758005,9.99925322270128,9.868926399212
"yicN",9.42040151273575,9.67040301589596,8.95775812563493,9.45668177985919,9.54985774273887,9.66257345967168,9.38481060333673,9.55539523622184,9.15426342214347,9.44999902779136,9.34345055853994,9.72858063383327
"yicR",10.5122489170684,11.1948214243333,10.803872410742,10.7627453503611,11.1345983203376,11.0662225183154,10.9119237729813,11.0281003279712,11.0994112457285,10.7792235618406,10.9745540541631,10.8965190622104
"yicS",6.91679859628274,6.74412194476118,6.58547856541021,6.23428293674472,6.61022990069585,6.29517373058762,7.02410478240111,6.90117269363092,6.38911953245637,6.72407607181221,6.50360865387451,6.94539357655471
"yidA",12.3050159148881,11.9177998805526,11.5955502028463,12.4480535494416,12.482163009558,12.5508159782023,12.4082837513912,11.9371926214358,11.620695668285,11.7528600902183,11.4837090853491,12.3724216167348
"yidB",9.11141404980463,8.93173182104842,9.31502401082383,8.5818357144725,8.18086329186187,8.21765155510997,8.98037657294318,9.07630095525899,9.19199719763526,9.3133554858659,9.23127357954881,8.73739024321762
"yidC",12.8479495584406,12.272134665022,12.1188971113178,13.4530018345464,13.021796029564,12.9365375081721,13.5176562245269,12.8670568442554,12.6279106276465,12.9855229090515,12.9215187327126,13.263148825167
"yidE",9.36475450104457,10.0100145358738,9.94516620405048,9.38784117477643,8.8979141207603,8.82945938418414,9.50678922050237,9.78096137913859,10.0910152587378,9.90944552939847,10.026795554636,9.43620655106514
"yidI",8.10478734826956,8.8685277447062,8.49837454672492,8.49720388603491,8.26058568724186,8.43994869490634,8.55478200427948,8.17529908766351,8.45978568009952,8.30834795576084,8.61185035703946,8.18405468263868
"yidL",7.33656279226634,7.03309306414607,7.20360309841335,6.23428293674472,6.76442501140869,6.46348596431694,6.89573906082771,7.48164018147486,6.8020220705226,6.60698772839148,6.51888513801174,6.79959441101577
"yidP",6.69349157337349,6.5422621501329,6.73895569297944,6.25327375139814,5.85598669984117,5.72638777305242,6.81913448013633,6.47148472537377,6.70068018581,6.74127047874279,6.47255778231847,6.63729308834637
"yidQ",10.9666646110191,11.0664788531967,11.1136705439124,10.7848182177138,10.5831491963975,10.6569358712199,11.0997186251387,11.0174579672542,11.0177222219359,11.0421978006069,11.1942704542965,11.1489095290707
"yidR",10.7613850588382,10.986389881173,10.9068496169064,10.9253960888564,10.7571817535126,10.7899883333221,10.9374572103308,10.8520594234064,10.8140149231728,10.9857647223736,10.9477448150933,11.0531843574317
"yidX",9.27847417705362,9.30710969317952,9.42495172196076,9.00881471568774,9.14474042434754,9.20840616872778,9.43689407108335,9.31003469112345,9.04165703484816,9.34874889876032,9.37620173667925,9.41554594481966
"yieE",10.3754828827903,10.350948807693,9.5779151786621,10.856818766427,10.7452257130671,10.951101254782,10.5224493590506,10.0984792740755,9.81085892689253,9.42368624920244,9.43454711819402,10.1397093663152
"yieF",10.4664078691455,10.391975867391,10.0591076115678,10.5318518677653,10.2048954882812,10.0574411919907,10.360650161359,10.5208580218447,10.0943399432677,9.45909626726839,9.52212032757609,9.64585343502874
"yieH",9.24363899286383,9.22202153766634,9.25967184041898,8.84726277851831,9.05519368304811,9.12337167186008,9.61020854043906,9.07630095525899,8.86992851858357,9.28147429184856,9.07143148444104,8.96488790162615
"yieK",7.98330648242719,7.93954822788183,8.25065628722066,7.31143091963829,7.45820855365114,7.45521135600612,7.60997082215151,8.21449343187266,8.17572088377836,8.35087176039216,8.4184330634431,7.9625988200429
"yieL",6.98882276802873,7.00196268691757,6.88771926045295,6.71652526555343,6.21959807298142,6.61406826451742,6.96846399377278,6.96834090082424,6.76903033026897,6.81619320433729,6.90313009948284,7.17943994963179
"yieP",11.3173067978427,11.2855125210212,11.4912870418741,11.0695564431699,11.537922036724,11.5339314755894,11.1920147043917,11.1807441196117,11.3858469891236,11.0998335798889,11.182969735297,11.2538852077058
"yifB",8.79990061672342,9.19479767058783,8.88645833347992,8.91109968633983,8.74372377092169,8.8821783014475,8.94843575198263,8.74847334931465,8.81455605419436,9.08894985520835,9.26776774582411,9.27121941821578
"yifK",10.9878673184753,10.2895485037312,10.6349080352665,10.3220147076855,10.248550289907,10.2786097549465,10.9473658514818,11.1201372178026,11.1633296133536,10.4179400480475,10.522979331214,10.4511859474297
"yifL",12.3204194620221,12.3221286861359,12.1295826989479,12.2705618090593,12.2809113360015,12.2902371368745,12.2847708623649,11.732388121382,12.2291180127484,11.7673181304556,12.003029328134,11.8366414713063
"yifN",10.2480060894768,9.86644492234388,10.1802065332416,9.50869680923752,10.1248140434566,9.92911328208987,9.97500941033173,10.0443660299082,9.72552383026989,9.76811020699013,9.86277879554198,9.99124683401664
"yigE",8.20479460185892,7.46823049666064,7.92213861970227,8.54014058050151,8.33612975769796,8.12066593375592,8.10469349097451,8.18941970730203,8.26696588379637,8.38127764921249,8.57044631126687,8.66920282204827
"yigF",5.68208061256045,5.45903972074411,5.74458771393422,5.32900600706159,5.40386226073633,5.34598802614508,5.96153576959591,5.4027776443478,5.55563657455933,5.34982045597342,5.51252641696907,5.08441519456471
"yigG",5.41192723481516,4.27490746286598,4.06885904740195,4.43763577380319,4.84816275870291,4.53352340749871,4.17610882573209,4.47978005011571,3.16463802898806,4.61275215688612,4.13827755794081,5.16793172500873
"yigI",8.41773214281527,8.01933709697463,7.8096274622095,7.64065130721594,7.77305595201673,8.19400996267042,8.76906800173176,7.8907083612543,8.22510241820482,8.21627845344816,8.21148298868408,7.9511547374768
"yigL",9.94428448711745,9.94410781826321,10.542774290225,10.6479042302297,9.94512246864822,10.0866128239861,10.0370645151845,9.73934968384842,10.5671994584595,10.7177483457932,10.6712400344953,10.1965190152433
"yihA",12.1938459338345,12.5270046917969,12.7176864311008,12.7681210425668,12.6207441686299,12.7424697550134,12.4714479542707,12.601841072565,12.8014345929285,12.8309284463593,12.8864724366712,13.0611690593627
"yihD",11.056373604247,11.6635855956362,11.6184897855301,11.0358671709413,11.3399503303724,11.2356725658626,11.4167746957522,11.7967311711623,11.2774123839953,11.462984471983,11.5051209896534,11.2573722799242
"yihF",7.47327910492169,7.2339563355352,7.53504957869316,7.30238041275625,7.55419494608904,7.22942187559099,7.09075727185591,7.37687495990299,7.29426902714234,7.50023562559779,7.55537727936545,7.9625988200429
