"Gene","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"yafT",0.035221738,0.035221738,0.30071752725651,0.765916519822884,0.814414708722866,-7.13075023056153
"rluC",0.0168568731428571,0.0168568731428571,0.299394767749274,0.766305261431184,0.814618382648539,-7.29892125555048
"ppiB",0.0507928533636364,0.0507928533636364,0.302856690850955,0.766718946554353,0.814638880714,-6.72188858122793
"yigG",-0.02302834904,-0.02302834904,-0.299899497665853,0.766533751927905,0.814638880714,-7.13100262561427
"gfcC",0.0295001110909091,0.0295001110909091,0.29669701413087,0.76844151225197,0.81607636578792,-7.27039259459281
"tktA",0.033189426,0.033189426,0.296540136919929,0.768466972383202,0.81607636578792,-7.29978905529752
"pdeL",-0.0215118172647059,-0.0215118172647059,-0.293053638901113,0.771154527532154,0.818719957140922,-7.2863790636839
"dhaR",-0.0369343095588235,-0.0369343095588235,-0.29203511842693,0.771926916735814,0.81911895531355,-7.2866832457861
"yffB",0.0153619557714285,0.0153619557714286,0.292100447065841,0.771832713124968,0.81911895531355,-7.30112226604716
"ebgA",0.0252024182285714,0.0252024182285714,0.289161479626706,0.774063217612623,0.821174923461157,-7.30199380719554
"manA",-0.0150764093714286,-0.0150764093714286,-0.280387316175797,0.780733783172926,0.828038833963378,-7.30454355436958
"cynS",0.0152290375,0.0152290375,0.279495353087599,0.781904439464132,0.829067566587867,-7.15661712271206
"panB",-0.017828159,-0.017828159,-0.278442215038381,0.782214845018352,0.82918386573539,-7.30509820253503
"yejE",-0.0097165146,-0.0097165146,-0.277984130458829,0.782563764996466,0.829340921806157,-7.30522826657819
"yqhA",-0.0282559096363636,-0.0282559096363636,-0.277214709421149,0.783236777732575,0.829841274381448,-7.27610360837497
"b4404",-0.0394457003333334,-0.0394457003333333,-0.276834149671524,0.783857698328653,0.830154014145398,-7.17618199687891
"bluF",0.0246303821714286,0.0246303821714286,0.276185948060877,0.783933868114548,0.830154014145398,-7.30573676314831
"ydeP",-0.0840852258888889,-0.0840852258888889,-0.273117245275643,0.787535809054634,0.83354097545598,-6.97538002783102
"leuS",0.037085701,0.037085701,0.27204778257797,0.787436565719974,0.83354097545598,-7.19565200848281
"ydfT",-0.0248916435588236,-0.0248916435588235,-0.270969151649124,0.787953892085401,0.833769858659014,-7.29273818922132
"yraH",0.0238234198823529,0.0238234198823529,0.268263215086615,0.790019528391516,0.835741529266416,-7.29348324816188
"prmB",0.0180120191470588,0.0180120191470588,0.267498053222201,0.790603911193911,0.836145611147477,-7.29369257886611
"psd",-0.091847835882353,-0.0918478358823529,-0.267201527885001,0.79216296701122,0.837580040113476,-6.94862140627708
"phnC",0.0299579544848485,0.0299579544848485,0.264524003086732,0.792918918357866,0.838164803412575,-7.27961609813666
"ydhJ",0.0140440109428572,0.0140440109428571,0.264076096332368,0.793178778741795,0.838225002553685,-7.30907562611731
"cusS",-0.0239333251176471,-0.0239333251176471,-0.262824900519383,0.794175623891286,0.83906381132862,-7.29495811941624
"hipA",0.0246032673823529,0.0246032673823529,0.259547088374271,0.796683562102167,0.841498285615968,-7.29583252878675
"nsrR",0.0167072975882353,0.0167072975882353,0.258986265065133,0.797112882471633,0.841736533100796,-7.29598104219254
"mnaT",0.0157889575,0.0157889575,0.258550204620651,0.797532025641886,0.841963914624746,-7.2658726769946
"dgoT",-0.0875985471428571,-0.0875985471428571,-0.258993475699468,0.79890232879185,0.843195074154097,-6.85444032499443
"ybbC",-0.0193489817714285,-0.0193489817714286,-0.254240658180348,0.8007097508252,0.844886840525901,-7.31167765653033
"intF",0.0198179133235294,0.0198179133235294,0.252474796487699,0.802102178709155,0.846139964312441,-7.29768193209815
"cusF",-0.04789611575,-0.04789611575,-0.249883597950377,0.804172262560725,0.848107127045789,-7.26812587626289
"rclA",0.0283369551515151,0.0283369551515152,0.248469473890179,0.805215114642365,0.848990208929967,-7.28382474276764
"yhjJ",0.108055773846154,0.108055773846154,0.250655164287017,0.805437216343941,0.849007690920342,-6.81990521343979
"gpsA",-0.0149688056,-0.0149688056,-0.246194883837232,0.806884786212779,0.850316594858416,-7.31373303966527
"pxpB",-0.0131109525142857,-0.0131109525142857,-0.245610902299049,0.807333478277446,0.850572455690928,-7.31387966019562
"kdpD",-0.0190948179117647,-0.0190948179117647,-0.244302840151427,0.808375685763001,0.851236288016048,-7.29975549488961
"fhuE",-0.0290686603714286,-0.0290686603714286,-0.244256013239339,0.808374737625509,0.851236288016048,-7.31421849611602
"ydiL",0.00954119232352941,0.00954119232352941,0.243903672611623,0.808682454366725,0.851342308610841,-7.29985503852275
"b0663",0.0275728595555555,0.0275728595555556,0.239624829842637,0.812295212635802,0.854927776662038,-7.18604421006606
"patZ",-0.062327028652174,-0.0623270286521739,-0.238765773090711,0.813218239126325,0.855543423196549,-7.10642187672522
"yciI",0.0159975085714286,0.0159975085714286,0.237748006637555,0.813381163365466,0.855543423196549,-7.31582000180137
"msbA",-0.0194059548571429,-0.0194059548571429,-0.23759174640373,0.813501468486091,0.855543423196549,-7.31585792467489
"pptA",0.01681521772,0.01681521772,0.234764209946787,0.816150060299882,0.85811043499588,-7.1489043142441
"xylG",0.0233053628571429,0.0233053628571429,0.233542561900839,0.816620533869765,0.858386622243256,-7.31683195511124
"ydfX",-0.0256580862058824,-0.0256580862058824,-0.233291777962604,0.816849006245224,0.858408355329183,-7.30244191417705
"ada",0.0211905645428572,0.0211905645428571,0.232649282053317,0.817309031731181,0.858673349461218,-7.31704458584623
"yebZ",-0.0221187230571429,-0.0221187230571429,-0.231609036223395,0.818110988915011,0.85929735448968,-7.31729117545632
"sfmA",-0.0114319978285714,-0.0114319978285714,-0.23094007491627,0.818626816293009,0.859620584165333,-7.31744917017994
"alaE",0.02618844653125,0.02618844653125,0.230163289321364,0.819336051885539,0.86014669131872,-7.27296761985155
"yjfM",0.0137563866470588,0.0137563866470588,0.228524181934877,0.820524800755532,0.861175800792963,-7.30356677402719
"yjfK",0.0120900323235294,0.0120900323235294,0.228010113014076,0.820921392537917,0.861373195980222,-7.30368667961974
"yajC",-0.01926700948,-0.01926700948,-0.227312182070181,0.821880889501629,0.862160983882994,-7.15067561251836
"uspE",0.0265176979090909,0.0265176979090909,0.22570596174824,0.82273549591087,0.86283836852191,-7.28934207148802
"rpmI",-0.028696381,-0.028696381,-0.223666033367198,0.824974967272102,0.864967408578948,-7.06476387059815
"mhpB",0.0254722444117646,0.0254722444117647,0.221620515630983,0.825854762011589,0.865670140032955,-7.30515456707291
"ynbB",0.00936171467647058,0.00936171467647059,0.220821666471987,0.826472057186885,0.866097429791735,-7.30533516139558
"ybdF",-0.00997149151428571,-0.00997149151428571,-0.219743944368833,0.82727196265034,0.866715819860146,-7.32002581876498
"ribF",-0.0110476594,-0.0110476594,-0.217886736414365,0.828708155022742,0.86800035202813,-7.3204408852505
"fryB",0.0084249523142857,0.00842495231428571,0.215534454578917,0.830528046713331,0.869686023060272,-7.32096155169939
"rffC",0.0134980523823529,0.0134980523823529,0.214400569918323,0.831437861680565,0.870418095945872,-7.30676314098559
"trmH",0.0167394218235294,0.0167394218235294,0.210840291649276,0.834194268899023,0.873082473985778,-7.30753679463204
"bglX",0.024575051875,0.024575051875,0.21069138484617,0.83475814898428,0.873451345859691,-7.1341045133389
"pagP",0.0141789493823529,0.0141789493823529,0.207338280457248,0.836907637870503,0.875478716648025,-7.30828517927725
"ydeE",0.0138001748571429,0.0138001748571429,0.206513815728893,0.837515740109753,0.875769596553391,-7.32290596137201
"aroC",-0.0129110602571429,-0.0129110602571429,-0.206392637272426,0.837609701278734,0.875769596553391,-7.32293151708602
"djlA",-0.00892261320000003,-0.0089226132,-0.205801648053168,0.83806798588248,0.876027036862481,-7.32305593822624
"ybjC",-0.00900869668571429,-0.00900869668571428,-0.201387379324388,0.841492843390704,0.879384501909182,-7.32397401592109
"deoR",-0.0103159172647059,-0.0103159172647059,-0.200927489943498,0.8418799557299,0.879566539484122,-7.30962277440207
"idnD",-0.0240054055882353,-0.0240054055882353,-0.1965019403598,0.845316337476919,0.88293344882861,-7.31052169987723
"kdpC",0.0212572566153846,0.0212572566153846,0.19639756900452,0.845707490910055,0.88308507311934,-7.17693625970491
"rpsE",-0.0277173606571429,-0.0277173606571429,-0.195727038128062,0.84588904244329,0.88308507311934,-7.32512218686042
"b2087",-0.0208348205185185,-0.0208348205185185,-0.195161373807151,0.846618239904892,0.88362302906698,-7.1959720191589
"dtpC",0.0342829698620689,0.034282969862069,0.194711435763736,0.846881207516664,0.883674227898798,-7.23164241586727
"yffM",0.00790112897058822,0.00790112897058824,0.193041156118271,0.848005733207404,0.884550580221731,-7.31121074106912
"yhiN",-0.0117420748,-0.0117420748,-0.192819321457074,0.848149321776393,0.884550580221731,-7.32569930269687
"yicH",-0.0356267165,-0.0356267165,-0.19363154722662,0.848398181482733,0.884586796492976,-6.99464015375053
"rsd",-0.0229408196857143,-0.0229408196857143,-0.190736838355735,0.849768915774386,0.885792427722429,-7.32610733054115
"ycaR",0.00818893225714286,0.00818893225714286,0.190375870535517,0.850049715895076,0.885861598476933,-7.32617760649578
"ygaV",-0.0161919353333333,-0.0161919353333333,-0.189818084193506,0.850643220419813,0.886148595735378,-7.24949047622206
"accC",-0.0244200808125,-0.0244200808125,-0.189435343905641,0.850871425121596,0.886148595735378,-7.28171141767679
"glnE",-0.0133307243333333,-0.0133307243333333,-0.188993811816208,0.851183158527713,0.886148595735378,-7.29712700901674
"xynR",-0.0127689554857143,-0.0127689554857143,-0.189027189063226,0.851099042238638,0.886148595735378,-7.3264390024476
"ychQ",0.0105078900384616,0.0105078900384615,0.188383751176906,0.851924937166275,0.886474034114328,-7.17852184440255
"glcG",0.0211189288857143,0.0211189288857143,0.188241268056619,0.851710645872824,0.886474034114328,-7.3265904711004
"rclC",0.0154105995714285,0.0154105995714286,0.186773871837293,0.852852821624904,0.887216068026311,-7.32687159290053
"yfjH",0.0184301393103448,0.0184301393103448,0.186176843176304,0.853511289056239,0.887358552648305,-7.23330965084998
"yqfB",-0.00896557994285715,-0.00896557994285714,-0.185804621714248,0.853607432187239,0.887358552648305,-7.32705607630828
"hflX",-0.0123161878285714,-0.0123161878285714,-0.185770240930474,0.853634201942475,0.887358552648305,-7.3270626026221
"b2337",0.0490518284374999,0.0490518284375,0.186783076851071,0.853896981664089,0.887408410378454,-6.93752313412352
"ymgD",-0.00869291891428572,-0.00869291891428571,-0.184276695339823,0.854797283532479,0.888120618277835,-7.32734495045747
"entC",-0.0224358899705882,-0.0224358899705882,-0.183527240899765,0.855408465072932,0.8885321521791,-7.31304199245851
"lldP",0.0157127758571428,0.0157127758571429,0.182931399134892,0.855845198852109,0.888762321884882,-7.32759732494945
"lpxA",0.0138359162424242,0.0138359162424242,0.180999962246469,0.857405757971651,0.89015913198816,-7.2986397843096
"gsiC",0.0177452382285714,0.0177452382285714,0.180312430768664,0.857885995415992,0.890433931422981,-7.32808334284119
"yidC",0.022123386,0.022123386,0.179124495242079,0.858812005386185,0.891171161580088,-7.32830148891037
"ydcC",-0.0307496466153845,-0.0307496466153846,-0.178530793315854,0.85958253589118,0.891746724200519,-7.18038101547381
"ppk",-0.00747942051428573,-0.00747942051428572,-0.17699202825208,0.860474795323886,0.89244551389427,-7.32868947237734
"queA",0.0124112098857143,0.0124112098857143,0.176718412921463,0.860688193501518,0.89244551389427,-7.32873891848367
"gcvT",-0.0253242507647059,-0.0253242507647059,-0.173337233870791,0.863351974753947,0.894982937944431,-7.31490093542918
"degP",0.0466582311538462,0.0466582311538462,0.172698882892193,0.864121642731101,0.895556072785293,-7.18143451330936
"chbA",0.0117227507272727,0.0117227507272727,0.168730862770303,0.866974182759273,0.898287020059833,-7.30083468817755
"ygeK",0.0129328679,0.0129328679,0.168376868033994,0.867339973453115,0.898440679622572,-7.25342696414761
"b0671",0.0135265882571429,0.0135265882571429,0.167597274434881,0.867807916657421,0.89870005106839,-7.33034352521638
