"","menF KO, rep 1","menF KO, rep 2","menF KO adapted 1, rep 1","menF KO adapted 1, rep 2","menF KO adapted 2, rep 1","menF KO adapted 2, rep 2","menF KO adapted 3, rep 1","menF KO adapted 3, rep 2","menF KO adapted 4, rep 1","menF KO adapted 4, rep 2"
"waaS",9.28740061098338,9.60864281971316,9.43224064534175,8.80751142920127,9.69511511300482,9.64568250612817,9.38952571059223,9.10890368913267,10.5404696275311,9.77510746445884
"waaU",9.45198917997615,9.75621353636168,9.74170228109756,9.16942950895929,10.127387610726,10.085446921951,9.81776181412237,9.58591957828681,10.2842797589497,9.64092985571658
"waaY",9.12056858000326,9.2263394320662,9.24957052182889,9.08617468575347,9.61059028130565,9.60323335626446,9.20185125295167,9.03861597472296,9.97379339626242,9.51871457025832
"waaZ",9.00268451580906,8.96955807898033,9.00550658490804,8.8866725096237,9.33724422829106,9.18801448927089,9.02181027487791,8.72647443036927,9.59224200980824,9.31432933990574
"wbbH",9.89400704833193,10.3504316168917,10.6044189393332,10.1830413701432,10.7395783880002,10.6248064308701,9.93893766138811,9.93178722978641,9.96757151763574,9.13015925291913
"wbbI",11.3889007087314,11.451180252,11.4229104226215,11.245010167175,11.5896285843605,11.5504942710495,11.1896983209766,11.0104634715436,10.4207894880729,10.104917028823
"wbbJ",10.1591288597498,10.1532199230789,10.3037917924428,10.1531223194546,10.4617947571812,10.4522073682887,10.1417446158536,10.0060550785672,9.49522481551988,9.16892305960254
"wbbK",10.9855609919874,11.245777226594,11.4315178244805,11.0371871270198,11.8713867681976,11.8258953552711,11.4433440747525,11.2066575755174,10.9800389324694,10.1770390747541
"wbbL",10.6332143485728,10.7700624829496,11.1080603695441,10.9415902566223,11.4324686086362,11.3171133162463,11.0764655091718,10.9595680193276,10.7608319918914,10.5228031595308
"wcaA",4.6000650695833,4.56446472343574,4.6419050710222,4.58760478740007,4.97297832474307,4.57732673298441,5.01287410785708,4.59668009364947,4.88319843871399,4.82952020909551
"wcaC",4.82468949714951,4.96398013200652,5.06450082183861,4.58760478740007,4.91718761530422,4.57732673298441,4.92209131971918,4.8208880844099,5.01479579354782,4.74094355112672
"wcaD",4.66046115343216,4.35401976942435,5.1508298093618,4.37421492809615,4.91718761530422,4.35341392044401,4.87405295365861,4.76875556945092,4.68189514045082,4.95121682967597
"wcaE",4.53620869668883,3.9133330888291,3.93967129622323,3.69326357015524,4.51272012645753,4.26639775843677,4.6598527548924,4.71420663257037,4.43726597805767,4.22151867452006
"wcaI",4.82468949714951,5.092934868681,4.92275081999128,5.29621341375468,4.7972904377706,4.64273823505,4.87405295365861,5.31838877450536,4.68189514045082,4.82952020909551
"wcaJ",5.0982386732815,4.96398013200652,5.27031817126241,4.4862466906237,5.12676933556281,4.70457446633761,5.42153003967525,5.09397463850183,4.56637156452981,4.82952020909551
"wcaK",5.62892428206317,5.092934868681,5.7451820548843,5.4968423263476,6.03474921686959,5.66387882518675,5.78301958507989,6.122506464031,5.55149813935362,5.75753504265587
"wcaL",5.68257178012729,5.99160106635496,6.01134449865071,5.67128162911364,5.7341371046778,5.921666326246,6.21928089010181,6.36652972502425,5.89121791363698,5.83861060534748
"wcaM",7.16252543443594,7.21314490455054,6.95441117056177,6.96363727149342,7.03174456117106,6.95590642103478,7.13357531654196,7.05135794440609,7.08059224240837,7.3245345962443
"wecA",10.288582293357,10.4460946040355,10.623105205438,10.6605925341267,10.8082593293183,10.9116840031209,10.8579141706175,10.7495897286345,11.1746169222827,10.3937728276302
"wecB",9.74902021326794,9.83758563919752,8.76060544537857,8.8866725096237,8.92999215329078,9.1118270465046,9.52206977875744,9.48746914307836,9.56941461063431,9.1281934373299
"wecC",9.90363055423767,9.91461139632461,9.27680491569314,9.38770172477161,9.25932317732308,9.28967549165057,9.37379795258138,9.48746914307836,9.51924716212182,9.13212239225272
"wecE",9.318570029556,9.0344388237343,9.24498102967255,9.57724037384967,9.2798383893186,9.42987520723887,8.95466762024868,8.94895351980337,8.70983343226455,8.75027488530656
"wecF",8.61444067718035,8.5408362309505,8.00414018453943,8.14128885565141,8.09086251448963,8.01658189191527,8.09471114237251,8.20442080245269,8.25808915709076,8.4437536739875
"wecH",6.66109127110567,6.65359161524246,6.77400825358638,6.52860216934738,6.62720706664039,6.78824116621155,6.72389750740254,6.82699968677657,6.88220046847893,6.75744688309173
"wrbA",11.5468124638881,11.6297159920603,12.1965967488118,12.3831978145663,12.4925264563092,12.659396298141,12.6906638801764,12.7223474043145,11.6400781655826,10.8535872737533
"wza",4.77246306652294,4.81996122742421,4.06285853020936,4.24818858112495,4.7972904377706,3.94014907154294,4.96831550585866,5.13420147278249,4.43726597805767,4.54035319381446
"wzc",5.13852947529221,5.20996404372579,4.92275081999128,5.12259034148,5.50155192322466,4.92370600786589,5.32219534476639,5.72903527044089,5.63175786059642,5.22736860041362
"wzxC",4.87472903299036,4.89410179123003,4.92275081999128,4.99216511010901,5.34800458957195,4.70457446633761,5.2873456420869,5.50992497490695,5.65748822831146,5.13071229784492
"wzxE",8.66706861507409,8.43168925446752,8.72148686273365,8.40311053564831,8.66728737802486,8.61330816048994,8.34526501663939,8.44839211608932,8.41640037319624,8.56500895967011
"wzyE",7.30255722291788,7.55313894677148,6.97683014124162,7.16124759467759,7.19243425771958,6.8864472385626,7.00621527783231,6.93823862033711,6.82797584840391,7.0271544057785
"wzzB",12.2650538114565,12.1375877502118,10.6319190657262,10.5874669279296,10.8362271773516,10.9000425498387,10.5495209273594,10.5109327560482,10.7843844098439,10.6773013354968
"wzzE",9.86051605419583,9.80951556047607,9.86943333688993,9.70889344976588,9.91103914902874,10.0344437884367,10.1624875266505,10.0657608430133,10.2972375089526,9.73434041314646
"xanP",11.0946015433087,11.2222224711743,7.90860881852929,8.06008067409266,8.11962315317328,7.91600802303829,7.67386805968676,7.74969018516663,7.50272327014654,7.40487379566514
"xanQ",5.73418683044975,5.59508057837762,5.7451820548843,5.93138827133552,5.90614313942459,5.66387882518675,6.06875515344268,5.8729882765833,5.82517806869572,6.03976526581473
"xapA",4.31785805645897,4.96398013200652,4.97182112533432,4.76636601530179,5.12676933556281,4.17063462688673,4.96831550585866,5.44909436163058,5.05573330267337,5.25804405024355
"xapB",6.33992919806924,6.22210001797136,6.53743181962766,6.41340521937116,6.36187361788608,6.32685513860309,6.30576672299888,6.53243183048132,6.31430295311481,6.31685440529309
"xapR",7.17168999311493,6.87103391189309,7.61292814775125,7.43211989105999,7.25614001386823,7.23245035818336,7.51773565675148,7.46868590929508,7.47485492828086,7.3382407950439
"xdhA",6.92287770390073,6.7111434755988,7.23091804004438,7.32223196328112,7.32705275794854,7.29620884292093,8.05083821174149,8.07952568905762,7.84493575751661,7.54141114123303
"xdhB",5.57306754202776,5.92748516732251,6.0758666085669,5.62973445247342,6.03474921686959,6.01265691259392,5.94414834593625,6.24980753290511,5.77932398536237,6.41140493270563
"xdhC",4.77246306652294,5.50873618993588,5.30782357250674,5.12259034148,5.38808800527424,4.50779994945246,5.707733333142,5.56811670293908,5.40606792101941,5.22736860041362
"xdhD",7.31913717204299,7.29040540000331,7.19317400528378,7.50096643437199,7.50353681536488,7.47206132518201,7.48876149064126,7.51235367080848,7.17034014072727,7.43706486133439
"xerC",9.5997041697173,9.57568868798606,8.96700636633974,8.89520576310672,9.08084273112308,9.07346512078099,9.32555861560936,9.41279137483878,8.95603383742615,9.00505259946054
"xerD",9.36509187275439,9.15604877765353,9.35767903681072,9.21444398748283,8.99658370799629,9.34224758857846,9.09318709508993,9.02112399450869,9.52773052057038,9.50514643039493
"xisE",4.92278186074439,5.092934868681,4.92275081999128,4.9214575377575,4.66388158988493,5.30892577811696,5.05589680404137,4.87083931060685,4.88319843871399,5.16374540926137
"xseA",10.1705613801089,10.1938763252411,9.57254227537159,9.17294248968723,9.19055850807018,9.3074133174401,8.93871884221306,8.91958210548328,8.24167029309704,8.8774442571531
"xseB",8.88266538257353,8.82601485904537,8.27584864181367,8.13409266999327,8.13660776592741,8.1796787344783,8.18766977060539,8.19106660126463,8.2743229701899,8.23298147753634
"xthA",9.59292185912803,9.61863291720847,9.08726651347267,8.9858821696072,8.88717239557007,8.93197153711585,8.81020479864083,8.67626337423017,9.043835704784,8.8914211184855
"xylA",7.85610409557987,7.5635401523189,7.83102126714432,7.60884865266798,7.63698744914031,7.5783655346628,7.79116971081994,7.77379576415035,7.40272137609502,7.66608911802617
"xylB",6.55254038800703,6.57304067502919,6.89677425370211,7.10329859611097,6.98231136108934,6.93312668479028,6.84360736405925,7.10948472558226,6.86075730358788,6.76764793807138
"xylE",5.92318148433915,5.36778785505696,5.96660581516569,5.4003204550514,5.82282551323148,5.69195213652201,6.3872472819929,6.08390305003678,5.91254762431268,5.75753504265587
"xylF",5.32299604472384,5.20996404372579,5.34428545161829,5.0590653713415,5.46479292509664,5.0655128648364,5.80722360293941,5.8729882765833,5.49520806031957,5.22736860041362
"xylG",5.83192395174322,5.78958390292926,5.77161801585639,5.99751192922492,6.19692762244711,5.96790695252813,6.47919702733187,6.38244248926934,6.43592820386619,6.64012724479323
"xylH",5.80813388519533,5.71507571866522,6.17719070341183,6.02943010866121,6.12971159756394,5.87382808234544,6.37132334134773,6.31768522130279,6.43592820386619,6.54827846372422
"xylR",8.16615756656828,8.00606086379757,8.54226156022636,8.5454699971528,8.51115059089639,8.67611349042607,8.40841428365341,8.46697447347057,8.53901551199971,8.85622156993731
"xynR",8.64427996953133,8.8346138666588,8.3758446292976,8.25179057353303,8.09086251448963,8.06435069375489,8.47260966918026,8.50703124428357,8.05692694845538,7.75041963060264
"yaaA",9.44258847144458,9.39276875097478,9.23806928836009,9.26798434385762,9.2227039552388,9.21645849064025,8.94937093899362,8.8045117499189,9.29707904541431,9.34173058157128
"yaaI",4.66046115343216,4.35401976942435,3.79164809003336,3.69326357015524,4.51272012645753,4.17063462688673,4.71718693697255,4.23046118363916,4.3662454832434,4.74094355112672
"yaaJ",6.71240775456341,6.92058081680589,9.46022674721632,9.36944724338138,9.42735134198948,9.51056948007354,9.56598454587276,9.56192978611673,10.6990855509848,9.30043097841571
"yaaU",4.31785805645897,4.89410179123003,4.70371338991006,4.58760478740007,5.21984017388033,4.35341392044401,5.54339480299055,5.62390206517151,5.17114887889066,4.91198770751177
"yaaW",4.46837002765705,4.81996122742421,5.30782357250674,5.18309758478626,5.30666321694404,5.0655128648364,5.25154115828615,5.59629691887604,5.49520806031957,5.0261251057991
"yaaX",7.9441073188556,7.95171681531643,8.32453950036184,8.05246583560042,7.76639047199695,7.86894836617195,7.47405219158915,7.49068577227607,7.64077072673344,7.96409213568911
"yaaY",5.0982386732815,4.81996122742421,5.77161801585639,5.67128162911364,5.63929686935637,6.05601245423628,6.12711572272666,5.8729882765833,6.49302802893092,6.56008992793471
"yabI",6.8331467612362,7.78408291019493,7.26769345366642,7.2836489258987,6.99483083608092,7.32268921298633,7.27621011812769,7.61604580853819,7.29522560596018,7.3382407950439
"yabP",8.70531570487567,8.68096045476801,8.5571526429297,8.57232886689914,8.59951874330372,8.63103036439239,8.60989685757567,8.68898106204222,8.96105454840166,9.16509323537155
"yabQ",6.69975114124422,6.69221709133428,7.50168225785902,6.97984616160362,7.17055360752494,7.22310599501399,7.07619884741188,7.36925348867848,7.41010005530153,7.48095301229408
"yacC",8.41729913702862,8.06575546220362,8.56454087950401,8.4559945773916,8.58722164604211,8.54390340942432,8.58619907745364,8.3596841845911,8.72171648106367,8.91213558914713
"yacG",8.01184790093402,7.83645525658032,7.13462511445987,7.1325662646695,7.11434311437451,7.2417341880545,7.51773565675148,7.57546254091073,7.63448923604445,7.7957686764283
"yacH",4.92278186074439,5.59508057837762,5.66266157974084,5.4003204550514,5.85116078087563,5.5140700627616,5.85439043952268,6.17848493345998,5.37497523540812,5.83861060534748
"yacL",7.32735581818264,7.64414551181495,8.77977372372459,8.09014353950332,8.22395670475236,8.20357301351621,8.21442620696887,8.13637589182534,8.75967349042418,8.58521807598749
"yadC",5.65601259415519,5.50873618993588,5.63400539325965,5.44945471511132,5.53732983107446,5.63521405014738,5.94414834593625,5.65095645091382,6.16361002155356,6.57180385372971
"yadE",7.16252543443594,6.9995205938778,7.12462992828434,7.25733775859272,6.91801372136243,7.21370029861564,7.4666406465142,7.40831614010831,7.74355895664354,7.77075150166943
"yadG",9.17835052579411,9.13879551155544,9.53919416189381,9.4841692548701,9.39480529693065,9.5143926226942,9.23705079675507,9.30128693058704,10.153359551544,10.1118959029531
"yadH",8.81723410434508,8.98894557132971,9.28800251604693,9.38770172477161,9.2227039552388,9.36994370307927,9.34987996808939,9.27622870561242,9.95630405629532,9.84378960813161
"yadI",6.32344458584099,6.39675598428629,7.75548650684949,7.76620280808887,8.11962315317328,8.09021964320874,8.32903551672306,8.48166972783285,8.74227897687742,7.95079327142965
"yadK",5.21549576636823,5.41644866382044,4.76237986115609,4.37421492809615,4.91718761530422,4.8725652395762,4.6598527548924,5.05242938390219,4.92864692094412,5.16374540926137
"yadL",5.48468938434208,5.36778785505696,5.34428545161829,5.24088707288097,4.97297832474307,4.97279635673567,5.17682561000701,5.17319941145449,5.05573330267337,5.22736860041362
"yadM",5.60128405526294,5.092934868681,4.06285853020936,4.84641231979171,4.97297832474307,5.10942715688043,4.3173683370463,4.96496806048446,4.50375772422887,4.91198770751177
"yadS",7.26024870600059,7.663609738884,6.13753720534361,6.1210208394458,6.5779664366343,6.41219784720462,6.55150701650047,6.35043547261702,6.34570609960192,5.83861060534748
"yaeF",5.80813388519533,5.78958390292926,5.89667108118788,5.44945471511132,5.67164933274753,6.01265691259392,5.80722360293941,6.17848493345998,5.84754453040813,6.15411849047969
"yaeH",10.8787945527835,10.5252247706267,11.2390091268582,11.3118468131253,11.4608158173414,11.4998162953616,11.5565002402345,11.4336914109757,11.7273570277067,11.9649565880456
"yaeI",6.60785282174881,6.63387806514412,6.49126060397415,6.65551599903606,6.43763133082927,6.76259493867332,7.01642506346641,7.08071647386155,7.17901313153751,7.05235580148203
"yaeP",8.86869164495415,8.85588963310591,9.4522859779397,9.63441269043567,9.57575769057763,9.75150885149134,9.35789678455612,9.39931575032372,10.4442789911172,10.5677273495692
"yaeQ",8.11021145389103,8.24425934206909,8.42132144699649,8.675022375428,8.28615860750116,8.48274763750439,8.34929398384177,8.13172317194139,8.74227897687742,8.70614268598404
"yaeR",7.57512300005536,7.69232064890525,7.27674175769703,7.23053460034604,7.45915617250463,7.17544761044826,7.50332164311846,7.72517362273535,7.25479427822387,7.25396691093979
"yafC",8.30552068928527,8.35004835887222,8.67104679440028,8.77088345643197,8.72079942986132,8.787760699078,8.84199468421348,8.64723154700887,8.76829266503822,8.85384409261434
"yafD",10.0691475244213,9.88387875388714,10.4152044065855,10.4667479652514,10.4022331716307,10.5050369839835,10.2873555354163,10.3269612099296,9.78714266028104,10.0205464695315
"yafE",7.54727044690309,7.13147980374421,8.18286903856111,8.07519057379284,8.09666078566832,8.30423919667222,8.1649866218027,8.24375615907983,8.27028163712069,7.68764000288735
"yafJ",9.66582887842185,9.78532970248198,10.2080195002974,10.3428138685333,10.1869773916131,10.2742649779461,10.0740189381071,10.0815147359999,10.6156042693955,10.6920117609667
"yafL",5.98788127533375,5.41644866382044,5.66266157974084,5.62973445247342,5.60615470056746,5.41545606047423,5.94414834593625,5.98244475064793,5.24269427315862,5.37401533621224
"yafN",7.00730197037459,6.46546059432242,6.56739777816599,6.02943010866121,6.54416388681793,6.61263231587753,6.16471221285458,6.3341554506935,6.46476609264666,6.65120167141298
"yafO",6.4949828543112,6.44292795630966,5.96660581516569,5.9648438063907,6.19692762244711,6.15885170983372,5.8999974290872,6.02391913894723,6.31430295311481,6.4244097345851
"yafP",5.51479929370661,5.67624158995198,5.30782357250674,4.99216511010901,4.85872891920244,5.19296052973341,5.32219534476639,5.38535463587797,5.55149813935362,5.57935543242037
"yafQ",8.02199226120948,8.08751785241959,7.93166396381347,7.81204235536671,8.09086251448963,7.93326603017767,7.95357891346617,7.93743400209081,8.41273906174734,8.55333237210657
"yafS",8.53171013743366,8.23128691531585,8.46934837602574,8.54003762813418,8.50244494797333,8.38167149457261,8.54464514026304,8.58054295426926,8.07557879986032,8.35908711567832
"yafT",5.21549576636823,5.59508057837762,5.30782357250674,5.18309758478626,4.85872891920244,5.27140708769048,5.38924057302804,5.44909436163058,5.17114887889066,5.37401533621224
"yafV",8.2761663104044,8.25070200297473,9.13765647993803,8.89945352449921,8.88382528463976,8.93767826782579,8.97044190748526,8.96472562905233,8.92810299063535,8.68221982011656
"yafY",5.25232373546017,5.59508057837762,6.0758666085669,6.02943010866121,6.26106975698948,5.99046201732746,5.75838115238913,5.8729882765833,6.26584514904516,6.57180385372971
"yafZ",4.23309864497833,4.46448199664062,4.43273178884474,4.76636601530179,5.07756283235253,4.57732673298441,5.35614397707846,4.91880888315628,5.17114887889066,5.60294831764149
"yagA",3.9157355088554,4.08643273995149,4.70371338991006,4.58760478740007,4.7972904377706,4.26639775843677,5.17682561000701,5.56811670293908,4.62561545755915,4.29393327496126
"yagB",7.62925886321209,7.29040540000331,7.60577382935933,7.44382603079955,7.29708995305244,7.47992101988094,7.35061453547285,7.21028259967144,7.26297227882231,7.07712087063765
"yagE",5.17758840558889,5.46338961164316,5.9436841314804,6.02943010866121,6.15247718597821,6.07719482216096,6.92179985260256,6.76794816290017,6.03406323415544,5.55534311767819
"yagF",5.70862318432389,6.19528004775726,6.50681878590746,6.65551599903606,6.34228148725112,6.42866446252024,7.13357531654196,6.83852203495752,6.50695024417292,6.215498722642
"yagG",5.42235526892944,6.05288938486488,6.13753720534361,6.33949382097482,6.12971159756394,5.96790695252813,6.30576672299888,6.48908014955593,5.77932398536237,5.71512627759205
"yagH",6.32344458584099,6.74825750914925,7.14455100626769,7.04290395131296,6.90479940387132,6.94456196134711,6.93262861739554,6.77995584169335,6.49302802893092,6.93978902482352
"yagJ",6.60785282174881,6.7111434755988,7.74900915017233,7.32223196328112,7.47707336875257,7.53376637440133,7.60130829676968,7.3771515527649,7.94978406078427,8.02457869023186
"yagK",6.79798703452535,6.57304067502919,6.88496231652463,6.48364200668434,6.47404010609215,6.65512429662488,6.77299481456211,6.39817789752099,7.14400151328231,7.48711465250207
"yagL",6.00879491969467,5.63626755980864,5.1919001127545,5.29621341375468,5.30666321694404,5.48200057250293,5.05589680404137,5.21104853699188,5.82517806869572,5.83861060534748
"yagM",4.31785805645897,4.65610768203672,4.57652373199764,4.68046947925711,4.33674348324348,4.50779994945246,4.53564189299,4.71420663257037,4.88319843871399,4.36131321090487
"yagN",10.1406462485376,9.58080782064374,9.48184108468321,9.25478445217723,9.37348821053417,9.41154088082934,9.43948773879992,9.32591717942848,9.15972586510134,9.59612609513549
"yagP",5.35695318446353,5.26471905632962,5.10839815505543,5.34929491862774,5.21984017388033,5.15187491291784,5.68168744723767,5.59629691887604,5.43644859038747,5.57935543242037
"yagU",11.4351323558637,11.2522079772116,10.9998753216386,11.0648621704864,10.9219198783197,11.058325273311,11.633218287156,11.6412992305452,11.7840397270491,11.9756530295954
"yahB",6.9657132754368,6.90425551526644,7.16419873182454,7.38431658075079,7.23521785602141,7.53376637440133,7.39034133958286,7.36131170699624,7.36524791823666,7.49324996640568
"yahC",4.31785805645897,4.7409075580374,4.70371338991006,3.92679280945657,4.73249547768183,4.35341392044401,5.2873456420869,4.87083931060685,4.83598059262307,4.87145663653828
"yahD",6.00879491969467,5.63626755980864,5.66266157974084,5.4968423263476,5.95902366118865,5.87382808234544,6.18313869369875,6.30102018201156,6.16361002155356,6.12238961494809
"yahE",4.31785805645897,4.56446472343574,4.35271897805219,4.68046947925711,4.59087011957127,3.79204330733936,4.5994766779091,5.21104853699188,4.78682634546034,4.82952020909551
"yahF",5.01359125478421,4.89410179123003,4.70371338991006,5.12259034148,5.21984017388033,4.97279635673567,5.42153003967525,5.35229691980923,5.27703878294889,4.95121682967597
"yahG",5.32299604472384,5.15278592681218,5.06450082183861,5.12259034148,4.7972904377706,4.97279635673567,5.54339480299055,5.44909436163058,5.31050261887336,5.09680120344369
"yahI",4.53620869668883,4.7409075580374,5.231701891037,4.76636601530179,4.91718761530422,4.26639775843677,5.13777727189907,5.56811670293908,4.68189514045082,5.28801318023994
"yahJ",8.33021409730106,8.40883148812523,8.18766337766344,8.16971928215584,8.14222507350162,8.13564379981802,8.0850764888506,8.06495534000882,8.14344712068917,8.30091026303809
"yahK",10.83635894694,10.8131071045377,10.4643917454763,10.4838166582118,10.6058400263687,10.7312899284238,10.6638547340169,10.7766400374108,9.33624388761666,9.82813453092479
"yahM",4.96901971232398,4.22981826521331,5.1508298093618,5.0590653713415,5.12676933556281,4.81916686918914,4.82402875809723,5.17319941145449,5.24269427315862,4.82952020909551
"yahN",5.35695318446353,5.8602568060683,6.15750427265039,6.38919550620949,6.43763133082927,6.6411010199217,7.04662417951054,7.03144540595847,7.18763392414243,6.39827932890228
"yahO",11.4623625622959,10.6326404370625,10.6726378158816,10.6083703792783,10.881388482463,10.8479767963134,10.9830326399752,10.8965723441473,9.37813126613383,10.2052805850292
"yaiA",8.84604806598681,8.76883514854291,8.27133948907574,8.28465313356427,8.15894670450537,8.59897180751124,8.47260966918026,8.74486163776162,8.3680618642293,8.4342345713466
"yaiI",7.76236484346077,7.97525881369817,8.32888540793101,8.26502570275431,8.3983565186624,8.3348482220279,8.0055860851576,8.21325530304602,7.96986720281207,8.00755461999239
"yaiL",8.24620125801781,8.02873741105235,8.2439840561068,8.13409266999327,7.9441998461757,8.01117505992399,7.94827332267283,7.80337043792364,8.63010971791138,8.39551652805148
"yaiO",5.80813388519533,5.55259995230451,6.19660449109068,6.1210208394458,5.93283564528983,5.921666326246,5.75838115238913,6.06419370553575,6.09106025260358,6.02263640413036
"yaiP",5.05662622861761,5.50873618993588,5.01901987242586,5.44945471511132,5.67164933274753,5.0655128648364,5.707733333142,5.70350242192125,5.37497523540812,5.25804405024355
"yaiT",7.92260592865854,7.74807760017748,7.76193481863161,8.05246583560042,7.93775229328444,7.96157727239649,7.86061040994679,7.9794828548273,8.43095328518192,8.35908711567832
"yaiW",8.67672595136445,8.61260057341432,8.42132144699649,8.50142662584522,8.36991938446072,8.5698640549818,8.55165453481541,8.58395169711664,8.60145255939203,8.77561755957385
"yaiX",4.66046115343216,4.46448199664062,4.6419050710222,4.76636601530179,4.97297832474307,4.81916686918914,4.82402875809723,4.91880888315628,4.88319843871399,5.42838687406227
"yaiY",4.77246306652294,5.26471905632962,5.51289904565335,5.34929491862774,5.42699340467026,5.19296052973341,5.2873456420869,5.50992497490695,4.97247064122249,5.19594932567554
"yaiZ",6.08944352548075,5.75283631913675,6.23464440596547,6.26149230388141,6.08303762681648,6.09806053735757,6.43396948282973,6.42913247021067,6.28218381680583,6.2004036588516
"yajC",11.9135655986761,12.1462454110012,11.6867148624792,11.8323830650822,11.9657948299121,11.9559728269397,11.6455489576729,11.5730772430064,11.7733793655149,11.5815658101593
"yajD",9.02553442645236,8.81301940562587,9.82707739536258,9.62674863355636,9.60653572304745,9.74501569377068,9.52206977875744,9.50913874566229,10.1794350991494,9.84618307199857
"yajG",11.0463952801699,10.7989011264862,10.0393923934601,9.61388400767954,9.74022331057609,9.89917153757042,9.52563258714189,9.50734532885325,9.87619601721235,9.73949975279989
"yajI",6.60785282174881,6.37309150269469,6.34295360632956,6.73423560719659,6.64324841876306,6.39553707960059,6.28888969856544,6.39817789752099,6.5613104033602,6.70531570852593
"yajL",8.91293902143136,8.88929097844946,9.16706634704358,9.4087106404378,9.31753509729858,9.40537727589455,9.44514277688394,9.30954384115602,9.13993976635431,9.30043097841571
"yajO",9.95345776186963,9.80951556047607,10.447516077955,10.5104357264342,10.4939738166597,10.4492148843396,10.573812513387,10.5357759897608,9.93987186333605,10.1722779303641
"yajQ",11.6630648634325,11.745916784143,11.8474507913972,12.0408806342873,11.8936000474879,11.942913131334,11.900371779813,11.832097459963,12.1944670172023,12.349551893905
"yajR",7.98616973963647,8.19165349184949,7.0313857166911,7.2836489258987,7.23521785602141,7.20423245298884,7.18874072222934,7.12834726503739,7.01424215596522,7.13329188275381
"ybaA",5.62892428206317,6.22210001797136,6.05468936661757,5.86194983485162,6.28181606962027,6.09806053735757,6.41856642407015,6.19665823946751,5.43644859038747,5.50599450370153
"ybaB",10.8541923905913,10.8696181301866,10.3092968876079,10.1882573840499,10.1540219851221,10.3230315304641,9.98106609590896,10.0694116575176,10.1555506073979,10.3182039032101
"ybaE",6.08944352548075,6.53098341845954,7.69611226032927,7.64983122923452,7.87163620683519,8.22707732453829,8.77470622889386,8.80158714289892,8.10311118731974,7.31763206543868
"ybaK",8.92649239453534,8.94990633668082,7.92593471422261,8.07519057379284,7.91166926278336,7.83261512264061,7.78522877827153,7.84377925527836,8.14344712068917,8.22564111534058
"ybaL",9.75510830743982,10.0201238375072,9.39957708974006,9.190380158714,9.17147066547011,9.16630714199574,8.93871884221306,8.8729792674685,8.09399209915287,8.09476571105334
"ybaM",5.87830625258544,5.8602568060683,6.17719070341183,5.24088707288097,5.42699340467026,5.77286682931569,5.73329163313071,5.38535463587797,6.14582216363645,5.96994707319124
"ybaN",7.48989081868293,7.81050743213041,8.27133948907574,8.21816069582165,8.14222507350162,8.09533812044397,6.8998928028775,6.91667354954089,6.54791451021298,8.02880343398348
"ybaP",8.06677747920092,7.663609738884,8.23474889438313,8.00591101895379,8.09666078566832,8.29091928977142,8.1137891653453,8.06006560293995,7.40272137609502,7.6442102064025
"ybaQ",9.73368659685929,9.30578317235951,9.47793522187602,9.37860336553318,9.23062958998852,9.37415782765113,9.46011536471994,9.43371620113455,9.42792941878215,9.47762111691803
"ybaT",8.60097785413713,8.83032077416471,8.09882388861422,8.17674004463731,8.34090962943085,8.28645180922081,8.5759223768945,8.65373378700504,6.29833496643833,6.5363677951847
"ybaV",6.18411734881219,6.02258245777285,6.39413853993903,6.28797586877324,6.15247718597821,6.19796083856228,6.25451605777286,6.26708639064492,7.22160752183805,6.93978902482352
"ybaY",11.0407998039587,10.7889836241047,9.80386449737892,10.0403491388001,9.76953032075839,9.75312758402622,9.20185125295167,9.26353440134118,7.50960666458516,8.05803449041654
"ybaZ",7.37570272547995,7.5635401523189,8.16838950475236,8.34821119792707,8.17547639185894,8.45912811238256,8.21000117858776,8.40664727752559,7.98967395794528,7.84453432187247
"ybbA",7.0576422460693,7.32752842794223,8.13402675650365,8.3231234618335,8.09666078566832,7.850896443179,7.45170178081385,7.3533257183398,7.70811390770263,7.56489940167271
"ybbC",5.96664810146122,5.26471905632962,5.77161801585639,4.99216511010901,5.79389466524024,5.60593085123528,6.04874660905555,5.8729882765833,6.61366405160412,6.25983418684558
"ybbD",4.66046115343216,4.7409075580374,4.43273178884474,3.92679280945657,4.66388158988493,4.50779994945246,4.96831550585866,4.87083931060685,5.31050261887336,5.13071229784492
"ybbJ",7.35976744082445,7.54266188281362,8.37163829942212,8.63990589141427,8.32618271013972,8.45912811238256,7.83208303263139,7.91051557072664,7.99947605291596,8.1423269758561
"ybbO",9.01034145759436,8.93798542395191,9.2835339038636,9.32593283422355,9.07791674868053,9.26945613131346,9.23487581805054,9.00341720562401,9.10180870463718,9.18980718859059
"ybbP",7.76236484346077,8.08751785241959,8.10896997937451,8.26502570275431,8.51980395764886,8.49828160929975,7.54613684968038,7.71897860583064,7.51645722505601,7.67150720432946
"ybbY",5.13852947529221,5.46338961164316,5.69072659593455,5.44945471511132,5.34800458957195,5.34540036611554,5.35614397707846,5.91781414064777,5.63175786059642,5.53089520122939
"ybcF",4.71781395914052,5.15278592681218,4.76237986115609,4.68046947925711,5.42699340467026,5.19296052973341,5.25154115828615,5.47985544014985,4.92864692094412,5.16374540926137
