"","menF/ubiC KO, rep 1","menF/ubiC KO, rep 2","menF/ubiC KO adapted 1, rep 1","menF/ubiC KO adapted 1, rep 2","menF/ubiC KO adapted 2, rep 1","menF/ubiC KO adapted 2, rep 2","menF/ubiC KO adapted 3, rep 1","menF/ubiC KO adapted 3, rep 2","menF/ubiC KO adapted 4, rep 1","menF/ubiC KO adapted 4, rep 2"
"ydjA",9.97264430393988,9.81894898698698,9.46966488004202,9.38408002320618,9.22186243855316,9.15759630310459,9.70291906982713,9.68972241729388,9.85414295320355,9.82458818262264
"ydjE",4.66005432781983,4.31076981604393,4.26092763051127,4.83391622841039,4.03984284563895,3.28985753882655,4.39797784071824,4.84496079087268,4.97461084784509,4.50239492128211
"ydjF",7.49974675131734,7.86716751340728,6.70994149163544,6.7605162383933,7.03368377007151,6.64825933795142,7.39231729001317,7.62756163753136,6.890322419147,6.70738325566943
"ydjG",5.65923480644537,6.29761220252328,5.56730460283865,5.79558405859178,5.72649663534209,6.02489208922955,6.29322103468517,5.87854625080439,6.38846815584295,6.01933801330906
"ydjH",4.17224959413337,4.06839394313612,4.52885618180191,4.38708495412401,4.44945548989133,4.61095657123577,4.95833678691045,4.31647492318774,4.09508574561916,4.07305551065489
"ydjI",4.2432252066759,4.1538980849236,4.26092763051127,4.31003596865067,4.64829690495971,4.49955976671176,4.95833678691045,5.27731198453376,4.34280486389792,3.65893562847166
"ydjJ",4.09751151654619,3.87996730058104,4.4012069047202,3.46731126933585,4.97824079984253,4.17553606052749,4.39797784071824,4.56727654213238,4.02569973781026,3.999480705875
"ydjK",3.28712583963523,3.77527031484525,4.70113338016802,4.65925126485061,3.94140653951829,3.84908091658022,4.0047317237973,4.48849482455867,3.16610909730125,3.83960398664315
"ydjL",4.01857858898763,3.97734787442697,4.94882476038271,4.77803487001882,4.64829690495971,4.61095657123577,4.21500446280054,4.96588045742229,3.87568560028394,4.2095775574352
"ydjM",4.43700227093588,3.87996730058104,4.10517978413056,4.77803487001882,4.37647473953729,4.10076051193278,4.89919291297752,4.31647492318774,4.22436962957511,4.74507481144732
"ydjO",3.64887327881118,4.1538980849236,2.62164666781118,3.31386600389199,2.40149825014038,2.79041319903296,4.39797784071824,4.9066975738231,4.39850424113898,4.07305551065489
"ydjX",4.01857858898763,4.23451008495381,9.35680917862242,9.40488664325914,9.67098231570343,9.70310311677965,4.89919291297752,4.56727654213238,7.83737265396761,8.14783406353571
"ydjY",5.37597531627974,5.13348728090841,10.2274360606299,10.3203354349137,10.4751523740233,10.5253726994965,5.70822233599389,5.64569255839229,7.63384845929626,7.69252387805849
"ydjZ",5.91743552132834,6.03345791462181,9.46768981204048,9.39798439173151,9.76791892280409,9.69056132372795,5.98840347994793,5.78332510550041,7.01040048519926,7.05957631943045
"yeaC",9.07634327986166,9.06876923340576,9.13830722144029,9.1133660294713,8.99584293760142,8.92577464659025,9.31777172380222,9.02738542130785,9.16877740685482,8.82017454423088
"yeaD",9.00742653235599,9.05785594247611,10.2665871284316,10.372908886804,10.4400590392427,10.3678916357372,9.60953465869185,9.54982704693692,9.74787756091192,9.74772684262179
"yeaE",7.70022689114592,7.69471420632194,8.08504484625215,8.37368021049732,8.49105090405769,8.29493231639472,7.32675646211518,7.28966041408246,7.43692858153519,7.60959241465865
"yeaG",11.1785102042506,11.1701858992953,11.6398741604331,11.7499309682475,11.9939058768347,12.0083799800017,9.86370443052021,9.7909959093114,10.4113368475457,10.536572197692
"yeaH",9.01245984011997,8.97035658055332,9.81549116067001,9.87643825593441,10.3776731510355,10.3728062637593,7.29282353344656,7.71607421274881,8.05918112490797,8.20544617153375
"yeaK",9.22467374182426,9.11425119298158,9.10311475964489,9.23454691150197,9.04630402182147,9.09948545760986,8.65938203759337,8.50348113218288,8.95523637564473,9.06213856183954
"yeaL",6.3739845925192,6.48860029627542,6.69650736388314,6.88424593531407,6.84530547182961,6.66117726804594,6.69084309782126,6.07892682011555,6.21467924407566,6.57621374223302
"yeaO",7.61674962045414,7.79012626953158,8.77924417118765,8.65802039720922,8.72771379216673,8.72209757155577,7.54425846071615,7.27807573615348,8.29204548378336,8.67623880087971
"yeaQ",10.8049059006114,10.803683036526,10.8583651036468,11.0222902698868,11.5737669442365,11.5150694519348,9.40769982060414,9.28922997956313,9.90029967828569,9.98004735366295
"yeaR",5.73436971105719,6.03345791462181,5.27309360040307,5.44836370563895,1.99532717108112,2.29087271957378,4.63461473624718,3.89304049286354,4.89974843683339,4.2095775574352
"yeaV",3.28712583963523,2.65371542930467,3.93001624333964,3.84525529162436,3.83551063206092,3.84908091658022,4.0047317237973,4.22194190868172,4.02569973781026,4.33405297157097
"yeaW",4.31080601529956,4.06839394313612,4.18520196001309,4.22855127499525,4.44945548989133,4.37868810069755,4.21500446280054,5.13003447826517,5.01062356506556,4.8316591601365
"yeaX",4.43700227093588,4.85847425492088,5.03702367454999,4.71987831223128,5.40055105999828,5.10435529654468,4.70549512109317,4.31647492318774,5.24016943358131,5.13352043460335
"yeaY",8.25738357578286,8.37778275984562,7.50247473969046,7.57289114679848,7.93278718254806,8.04200015979367,8.61887656880487,8.47332513964559,7.71764884346954,7.65756399518321
"yebB",3.28712583963523,3.77527031484525,3.49533888922131,3.84525529162436,4.13182605303223,2.79041319903296,4.30944510835917,4.56727654213238,3.40922164310738,3.999480705875
"yebC",10.8907778326498,10.8636608147928,10.8139700433157,10.8365282727823,10.937459243389,10.9893893620274,11.1626233064528,11.098917241973,11.0371408102183,10.9773022282174
"yebE",5.93876470039753,5.98814871002287,8.07470053111721,8.25136287193029,8.23875758867687,8.56606399683837,6.46563649414977,6.51388259178554,8.58166542086858,9.9526720428462
"yebF",9.96097580555577,9.95751084452947,8.88366657188267,8.72940922467691,8.72407136403592,9.02651420271599,8.90748843300845,8.7539783188402,8.69350653926069,8.57058502541268
"yebG",7.70645249004196,7.63721862759711,7.62096252131198,7.60521639805718,7.64757432585229,7.74724993370542,7.73321944703789,7.63666134394312,7.95714054919797,7.95496408720746
"yebK",8.11488820283908,8.11367428517449,9.68216782105719,9.60195592637779,9.57516988619685,9.67472918523638,8.45468874848177,8.47332513964559,9.44929113782987,9.36629552771983
"yebO",8.92974042401756,8.74056612607071,8.87176671324128,8.60705699638606,8.74578924846309,8.5100628157361,8.93707719632198,8.94188037847606,8.85764528488852,8.76376368347833
"yebQ",4.55289306605493,4.51764407906147,4.70113338016802,4.93952552254421,4.82276848098077,4.76325386784338,4.39797784071824,4.9066975738231,4.16120924870801,3.55887725466423
"yebV",9.62704334666782,9.83980466740903,9.22270631103149,9.38640674410971,10.1441468210191,10.1538860807468,7.04357224985628,7.46337809515021,7.55098280150595,7.55364582363084
"yebW",6.73241888491924,6.95659132456684,6.6554371419666,6.68689379152664,6.65941565919721,6.84222224600241,6.09733505039355,5.7161538711505,6.78027270508947,6.24033719304761
"yebY",9.1895518780909,9.13257012407869,8.42750332742594,8.18340771954037,7.92646147020615,8.03705488894388,9.0292528030762,8.78704447308459,8.0112785512033,8.03432388498318
"yebZ",9.68808385819094,9.7029050506854,8.13069768839852,8.37836360820097,8.13285267886897,8.24862567372663,9.15733408379407,9.09825857644899,8.40757108362885,8.37284534861388
"yecA",8.90288675724874,8.88956849765006,9.99488330614858,9.96783357089361,9.9252913027986,10.0124091855736,9.10289608640466,8.87425241547524,10.4510499892775,10.5082379554275
"yecD",8.49528921054391,8.55122361767834,8.39045018712913,8.37368021049732,8.45194845099734,8.45179960663273,8.64600618374542,8.57148639937083,8.88206372265447,8.86427810258897
"yecE",7.54907902079035,7.28145973878448,6.95526893103831,6.9232371935708,7.09137831954793,7.37638501383887,7.71625270416654,7.60918817238103,6.71650582139226,6.83805590518107
"yecF",7.24133054261926,6.56769651944256,6.10391161753819,6.20741237939618,6.58101185931727,6.2807498677073,7.0838184676937,7.10528777067596,6.82126917733451,6.20846690182562
"yecH",3.64887327881118,4.06839394313612,9.92462813768154,9.82932884812283,9.9332000541679,9.55530032158916,4.83749834941937,4.12062429463375,8.72893971698412,8.7050569340501
"yecJ",8.65830471503074,8.5667040989369,6.95526893103831,6.7605162383933,6.94882536836261,7.00304979474605,8.50987985777312,8.5571812929279,7.2241724151355,7.14620194663746
"yecM",8.49528921054391,8.31041325857029,8.58156033223109,8.66952983741442,8.52494060576555,8.66874480381378,8.63701954768546,8.53788445127216,9.06595431093519,9.06880596528959
"yecN",8.79310345533436,8.79086457587769,8.94173657687901,9.05605784949927,8.94355265310734,9.18691352988127,8.87345916116512,8.68548160323913,9.0379749781255,8.98433920367618
"yecT",4.31080601529956,4.06839394313612,3.49533888922131,4.22855127499525,3.94140653951829,4.0217862907734,4.83749834941937,4.71286175744207,3.40922164310738,4.27318414054272
"yedA",3.93493715279537,3.40293194674351,3.61751044834936,4.14207682088467,3.83551063206092,3.75397902411206,4.1137914554697,3.76364488056219,2.68670476982302,3.65893562847166
"yedD",9.3231590701008,9.05511467141469,9.48926825375401,9.27026190104065,9.19053149771275,9.44201945793464,9.37023086569802,9.14044918630711,9.71834735315618,9.86855848227223
"yedE",9.07874472819098,8.97326356336702,11.5043409259223,11.6566277008041,11.6767524465712,11.7386514483439,10.3246657971247,10.2272362911611,10.4841269065992,10.3756031052601
"yedF",7.07805631576488,7.17436551976339,9.53148036364356,9.5046433086053,9.33841487849274,9.50425745831513,8.04996613067618,8.15653623881783,8.47654524999441,8.38001168510451
"yedI",7.72496967474634,7.72262481271692,7.9891618835862,7.92629118734532,8.0244876921271,7.77721651944871,7.6641211468386,7.36824786712646,7.91516053560369,7.98347460032801
"yedJ",8.8134333659132,8.63804960534501,8.03789986341281,7.99499265906845,8.48675816055275,8.37549711924216,8.23406254697135,8.27198745505584,7.8912993632832,7.60348221506042
"yedK",5.75856738813211,5.86821603291912,6.4465971527393,6.6408453558171,6.98580634649478,6.76055398305914,4.89919291297752,5.13003447826517,6.03456257145274,6.07342962767705
"yedL",6.20830025269502,6.24081033536242,6.04149344519621,5.95472436665446,5.4366786470266,6.17660700823868,5.40308056234162,5.22987940276601,5.17824651770986,5.49282385881058
"yedP",8.15185320614956,8.31041325857029,8.22257768409485,8.06638677832388,8.61028905210849,8.53131882566622,6.75871890941132,6.62782206344872,7.61648790991374,7.59734602192279
"yedS",6.06050261158906,6.38757293139336,6.14406997991975,6.22832945257924,6.65941565919721,6.40884203184744,6.33829698150522,6.07892682011555,6.67237176456678,6.62530367911953
"yeeA",7.94100532349309,8.0099066692634,8.0432149303968,8.09512208125279,8.13833670554445,8.36764011712523,8.06344499786129,7.98902215523905,8.2773922413194,7.89118752311093
"yeeJ",8.79602532753167,8.72340257175316,8.82006777471905,8.91491103958501,8.97147165830681,8.87679553542918,8.63250514925646,8.49349901258114,8.88930937975331,8.95824315565095
"yeeL",4.49612806093234,3.77527031484525,4.26092763051127,4.0499451735398,4.29953345745766,3.84908091658022,3.45560316065251,4.40508983612251,4.09508574561916,3.92182838844856
"yeeN",10.7689242426999,10.7605845378429,10.6486007482661,10.6467442994527,10.5896631389048,10.5628415601882,10.5181698604639,10.5924578971126,10.0532770978687,10.066979522975
"yeeO",6.81542300415047,6.83398461810325,7.27740240567294,7.08098378005523,7.27188483949741,7.28755724853586,6.5826332676567,6.73341201308067,6.79063162223461,6.93857450191118
"yeeP",4.98215639067582,5.32818542906177,5.03702367454999,5.12990566276554,4.64829690495971,5.41066661930851,4.70549512109317,4.48849482455867,5.46417586434332,5.29428157184983
"yeeR",9.77357784415315,9.75450956914519,6.02007144101337,5.82335939119969,5.66695111116973,5.98432782308656,6.12332766374987,6.02446284884017,5.90697992733036,6.41803791104186
"yeeS",7.10658488471916,6.96829756752248,4.46646441202871,4.22855127499525,4.7088545225423,4.24654583527222,4.21500446280054,4.48849482455867,4.77955357611666,4.50239492128211
"yeeW",3.418725821917,3.87996730058104,3.93001624333964,4.52966651244396,4.03984284563895,3.75397902411206,3.61468495735031,4.31647492318774,3.79416287730071,4.14296955372079
"yeeY",6.73241888491924,6.85935417383291,7.4712669138244,7.72036680601739,7.91372621380583,7.92908425090544,6.63775324141617,6.32406953345476,7.82734746194616,7.96928977894275
"yeeZ",10.242705819849,10.3260076576707,10.7332425680147,10.6944706695175,10.6484930688552,10.7337927782515,10.06137572962,10.0393306958672,10.4575638497906,10.5033242863396
"yefM",7.74929518731706,7.90419814168692,8.16034951703572,8.23079246905146,7.97630708670931,7.76530448543869,7.82312870024278,7.86287688396367,8.29204548378336,8.31793208702276
"yegD",7.38798597772779,7.49071404496975,6.85000179093787,6.97363777863498,6.9236337580152,6.84222224600241,7.33789231622415,7.43235998266668,6.890322419147,6.80648116064946
"yegH",8.86443153465484,8.81050298425484,9.51244601269439,9.63950472521535,9.25757543941797,9.45134221346493,9.23383375823672,8.95648780313141,8.6879772013474,8.5325031691735
"yegI",6.04091424453445,6.22136762855082,5.81141934264457,5.6480474276127,5.89163919944112,5.98432782308656,5.67343722020544,6.13140617520802,5.88779472532509,5.7800273890354
"yegJ",3.64887327881118,3.77527031484525,4.26092763051127,4.31003596865067,3.83551063206092,3.42155647161402,3.27534131398923,3.89304049286354,4.16120924870801,3.999480705875
"yegL",4.17224959413337,2.36483987979886,4.26092763051127,3.95134148439446,4.03984284563895,4.0217862907734,4.48130922513228,4.12062429463375,4.22436962957511,3.65893562847166
"yegP",9.94395292733278,10.0263059614169,9.00302458258613,9.09071519952325,9.93792457763735,9.86811943295888,7.90776125309953,8.02411735407721,8.4506567277955,8.45996316736957
"yegR",3.75092521549053,4.45197910439529,3.49533888922131,3.95134148439446,3.72088395539497,3.84908091658022,4.63461473624718,4.22194190868172,4.16120924870801,3.999480705875
"yegS",8.45518671859157,8.46297767369335,8.14064950656386,8.22560370756831,8.57027599504418,8.69723598380686,6.97389386086892,7.36824786712646,7.19327724113757,7.20388549382344
"yegT",5.27883299594585,5.43347359264583,5.50693204687565,5.51805223117772,5.32545048790023,4.90086423059958,6.04389888751564,5.93869863231913,5.94460001101751,5.73596774493559
"yegU",6.13629608827885,6.1816769349827,5.95382443736843,6.02815027704172,5.91741073370574,5.899601372657,6.85489309610361,6.86315040332939,6.11923448232187,6.33192493267102
"yegV",5.8957856098459,5.59343757506965,5.70799954489979,5.48363026731228,5.8114351244915,5.55628103327282,6.70811397638929,6.30134910166057,5.7025470121154,5.86429567009806
"yegW",6.9155690906275,7.34569009156508,7.1152514474626,7.03425801582732,7.21072354842564,6.86473090766828,7.22246437822997,7.27807573615348,7.71764884346954,7.5345041171023
"yegX",7.3165215114159,6.90879223274437,6.76246014275003,6.65635883757802,6.71920640238134,6.66117726804594,7.04357224985628,7.25462342962796,7.23937530611939,7.03254039247741
"yegZ",4.2432252066759,3.08186151283128,4.52885618180191,3.14050859378902,3.13232336809183,3.28985753882655,4.39797784071824,3.76364488056219,4.16120924870801,4.39241389742391
