"Gene","logFC","AveExpr","t","P.Value","adj.P.Val","B","P","SignedZ"
"treF",-0.294532032333333,7.96988652183333,-1.74964665199889,0.120666071264409,0.315651643226786,-5.84129050322489,0.315651643226786,-1.00343371613867
"mqsA",0.460909255333333,9.316650892,1.74682428231451,0.121175605666831,0.31672829952207,-5.84524028166275,0.31672829952207,1.00120377987524
"ybjX",-0.407148411333335,10.2094219776667,-1.74653386083936,0.121228151705881,0.31672829952207,-5.84564656175248,0.31672829952207,-1.00120377987524
"aroE",-0.394882116666668,11.950526995,-1.74188383540889,0.122072413729912,0.318736221705459,-5.85214776713195,0.318736221705459,-0.997058280700429
"araB",0.229336337999998,6.815048864,1.73990807581743,0.122432809117901,0.319169106484611,-5.85490786761734,0.319169106484611,0.996166802285048
"upp",-0.526421783333336,13.8358954116667,-1.73941977951652,0.122522032901257,0.319169106484611,-5.85558980481498,0.319169106484611,-0.996166802285048
"b1934",-0.276398581666669,7.2683678775,-1.73937874744455,0.122529533262751,0.319169106484611,-5.85564710505764,0.319169106484611,-0.996166802285048
"yjfI",0.203045648,7.019051388,1.73905137059289,0.122589390842544,0.319169106484611,-5.85610425801207,0.319169106484611,0.996166802285048
"cysB",0.224852262666666,9.92646615366667,1.73883621193987,0.122628745448392,0.319169106484611,-5.85640468830877,0.319169106484611,0.996166802285048
"rzpQ",0.280936566,7.38550281566667,1.73848405160309,0.122693184673818,0.319169106484611,-5.85689638283492,0.319169106484611,0.996166802285048
"ycaD",-0.287407868999999,9.7665453605,-1.73696033433853,0.122972366192376,0.319697769798462,-5.85902334657021,0.319697769798462,-0.995079151201766
"ubiB",-0.305756136666669,11.740553895,-1.73605740111176,0.123138087387461,0.319930993712235,-5.86028338198775,0.319930993712235,-0.994599699535341
"fdoI",-0.254684611666666,8.3541906495,-1.7349622327139,0.123339372957285,0.320256274384461,-5.86181130664733,0.320256274384461,-0.993931383109559
"cobU",0.288742109999999,10.606539095,1.731957116442,0.123893287957674,0.321496207776726,-5.86600178904751,0.321496207776726,0.991387897062922
"dacA",0.271614263333333,11.8284693516667,1.72919777060572,0.124403962291177,0.322561193883327,-5.86984682829584,0.322561193883327,0.989208390907152
"yjiA",0.33387776,9.569558393,1.72891197280451,0.124456968131747,0.322561193883327,-5.87024492648796,0.322561193883327,0.989208390907152
"emrK",-0.272083764333335,7.00894197216667,-1.72818517772167,0.124591859781641,0.322712084812878,-5.87125717904398,0.322712084812878,-0.988899970844353
"maeB",0.21784585333333,11.3210265333333,1.72571603049853,0.125051155941662,0.323702530970759,-5.87469475096502,0.323702530970759,0.986877835960251
"ydgC",-0.277574131000002,9.1140207175,-1.72493525945911,0.12519672127924,0.3237849551526,-5.87578130942866,0.3237849551526,-0.986709737277525
"paeA",0.302419707333331,9.11475962933333,1.72422962215946,0.125328415835962,0.3237849551526,-5.87676312639375,0.3237849551526,0.986709737277525
"entS",-0.453276633333334,9.98187453,-1.72379856277725,0.125408929391472,0.3237849551526,-5.87736281328307,0.3237849551526,-0.986709737277525
"yggR",0.231328637333333,7.432516978,1.72374470148859,0.125418993054008,0.3237849551526,-5.87743774020927,0.3237849551526,0.986709737277525
"udk",-0.275739037333334,8.92759143566667,-1.72348444191441,0.125467631706793,0.3237849551526,-5.87779977546394,0.3237849551526,-0.986709737277525
"ytfF",0.253537051999998,7.34368286233333,1.72257352418702,0.125638008332173,0.323807509345964,-5.87906672633258,0.323807509345964,0.986663744346005
"b0519",0.202365573,6.8368606355,1.72221722102798,0.125704709841331,0.323807509345964,-5.87956221245216,0.323807509345964,0.986663744346005
"ydeQ",-0.278997128000002,7.14728892633333,-1.722204093337,0.125707168037849,0.323807509345964,-5.87958046737886,0.323807509345964,-0.986663744346005
"glcG",-0.244750880333335,8.65756928483333,-1.72122407965307,0.12589080589342,0.323906176300341,-5.88094307210486,0.323906176300341,-0.986462565385322
"napF",-0.300172763,7.5448587695,-1.72117833759455,0.125899383327954,0.323906176300341,-5.88100666339718,0.323906176300341,-0.986462565385322
"lptD",-0.216896643333334,13.937841895,-1.72031195328233,0.126061949212584,0.323952059680042,-5.88221098603879,0.323952059680042,-0.986369024149284
"ykgA",0.299319317,7.34193340083333,1.72026294535708,0.126071150809197,0.323952059680042,-5.88227910197149,0.323952059680042,0.986369024149284
"lhr",-0.294295777333334,8.16376807233333,-1.71937429137398,0.126238111557504,0.324082268382282,-5.88351409338573,0.324082268382282,-0.986103618088435
"ydgH",0.272086136666665,11.4608554216667,1.71917374764231,0.126275818519112,0.324082268382282,-5.88379275740006,0.324082268382282,0.986103618088435
"insF1",0.271188296999999,9.5483866995,1.7183269907116,0.126435145467275,0.324100565413693,-5.88496920702099,0.324100565413693,0.98606632858161
"sspA",-0.268113106666668,11.9912055966667,-1.71831739871072,0.126436951392085,0.324100565413693,-5.88498253232007,0.324100565413693,-0.98606632858161
"creD",-0.273361494666668,9.92447089833333,-1.71741934448065,0.1266061390122,0.324336724955781,-5.88622997514005,0.324336724955781,-0.985585156409315
"pgpC",0.228947343333331,10.6607038583333,1.7136667082459,0.127315413299398,0.325955337334043,-5.89143951531767,0.325955337334043,0.982293375158235
"mscK",0.241300294,8.59756366533333,1.71318760789092,0.127406234516991,0.325989569046817,-5.89210426256064,0.325989569046817,0.982223872858385
"ycjM",-0.201288952,7.18905396133333,-1.71066792396894,0.127884882434749,0.327015473978043,-5.89559896730134,0.327015473978043,-0.980143125841646
"lgt",-0.349711790000001,11.0852813783333,-1.70907489498114,0.128188369308015,0.327592499342704,-5.89780727890041,0.327592499342704,-0.978974661784988
"glmU",-0.53424249666667,12.4733968916667,-1.70709037110222,0.128567384077792,0.328361723048194,-5.90055703529527,0.328361723048194,-0.977419075562467
"aroH",-0.339240296333335,9.0604454845,-1.70549613537281,0.12887262004047,0.328941696634529,-5.90276499428335,0.328941696634529,-0.976247768344882
"insA2",-0.22851999666667,12.160950695,-1.70488816483506,0.128989202189888,0.329039728495297,-5.90360677309755,0.329039728495297,-0.976049916761677
"deoR",0.254948912999999,9.41964739083333,1.70396279793848,0.12916683672276,0.329293286351362,-5.90488775685656,0.329293286351362,0.975538353899022
"btsT",0.20305242,7.815835464,1.70217093992441,0.129511455510459,0.329971983198258,-5.90736735295328,0.329971983198258,0.974170311078555
"mlrA",-0.219189231666668,7.19403984216667,-1.69916742684451,0.130091037319448,0.331248140397795,-5.9115210729752,0.331248140397795,-0.971602897726387
"uspF",0.283287879999997,10.3890924866667,1.69804307757076,0.130308624554936,0.331601572401284,-5.91307516250212,0.331601572401284,0.970892983787638
"pxpB",0.316425619999996,11.4988691266667,1.69683365617435,0.130543055338846,0.331742050149113,-5.91474633152401,0.331742050149113,0.970610951899751
"uspD",0.558161907333333,10.093542376,1.69650993037541,0.130605872335582,0.331742050149113,-5.91519356381655,0.331742050149113,0.970610951899751
"yhfG",-0.262024423666667,9.0633542775,-1.69619568741326,0.130666876293419,0.331742050149113,-5.91562765924462,0.331742050149113,-0.970610951899751
"kefC",0.200485737333332,8.33167839866667,1.69576010740989,0.130751479481803,0.331742050149113,-5.91622931077289,0.331742050149113,0.970610951899751
"ndh",0.489569666666667,12.1312499833333,1.69517910021316,0.130864408913769,0.331742050149113,-5.91703172913042,0.331742050149113,0.970610951899751
"greB",0.259922759999997,10.5244945333333,1.69491179620504,0.130916394997863,0.331742050149113,-5.91740085679288,0.331742050149113,0.970610951899751
"lsrG",-0.240085517,7.43687109916667,-1.69464610981001,0.130968085623116,0.331742050149113,-5.91776772503714,0.331742050149113,-0.970610951899751
"metJ",-0.308278860000001,10.6352114866667,-1.69451106697184,0.130994366202857,0.331742050149113,-5.91795418670311,0.331742050149113,-0.970610951899751
"tusB",-0.303373293333335,10.6605900233333,-1.69297997075526,0.131292676749809,0.332297580541158,-5.92006780024707,0.332297580541158,-0.969496389949834
"insI1",-0.340349716333333,9.5765941985,-1.69236623565889,0.131412431834386,0.332400796629164,-5.92091479696746,0.332400796629164,-0.969289439912842
"frwC",0.197070481666665,7.17370175316667,1.69104641120757,0.131670308628359,0.332527931611613,-5.92273578231564,0.332527931611613,0.969034589123527
"rfbB",-0.291027750000001,11.481941105,-1.69012323207917,0.131850967052959,0.332527931611613,-5.92400913257881,0.332527931611613,-0.969034589123527
"ygfX",0.305470403333332,11.2842570283333,1.68993567054096,0.131887699577104,0.332527931611613,-5.92426780017829,0.332527931611613,0.969034589123527
"wcaL",0.245130987666666,7.00968488283333,1.68980798958658,0.13191271040739,0.332527931611613,-5.92444387866135,0.332527931611613,0.969034589123527
"smrB",0.267648256666664,10.3405161316667,1.68960074861556,0.131953315315983,0.332527931611613,-5.92472966178121,0.332527931611613,0.969034589123527
"ldtD",0.482248156666666,10.6407336683333,1.68942862704752,0.131987048126579,0.332527931611613,-5.9249670037167,0.332527931611613,0.969034589123527
"yidK",0.280397099666666,7.0496848135,1.68928235122121,0.132015721958424,0.332527931611613,-5.92516869794479,0.332527931611613,0.969034589123527
"holC",-0.241518433333335,11.5161711133333,-1.68746675101247,0.132372111176682,0.333181176682166,-5.9276715109052,0.333181176682166,-0.967726105817084
"b2090",-0.389060735666668,9.84456133216667,-1.68715506661359,0.132433382891248,0.333181176682166,-5.92810104815249,0.333181176682166,-0.967726105817084
"uxaA",0.254597993333332,7.72844963166667,1.68675051526918,0.132512950133238,0.33318220257515,-5.92865851384427,0.33318220257515,0.967724052204039
"yiaU",0.339445752666666,7.75381632033333,1.68364827624701,0.133124584533291,0.334520224657088,-5.93293136021407,0.334520224657088,0.965049089761973
"frc",0.269144060333332,7.1836592185,1.68168506294643,0.133513010325378,0.335100907769089,-5.93563355176984,0.335100907769089,0.963890339362624
"rcsD",0.24089707533333,10.1552104256667,1.6810699211477,0.133634934854464,0.335100907769089,-5.93647994870678,0.335100907769089,0.963890339362624
"iscA",0.475194173333332,12.2337531166667,1.68101211833552,0.13364639703204,0.335100907769089,-5.93655947461894,0.335100907769089,0.963890339362624
"yjiS",0.222694096333333,7.3770334245,1.68000516838125,0.133846220351067,0.335100907769089,-5.93794465257839,0.335100907769089,0.963890339362624
"tesA",0.358565473333333,10.6484080733333,1.67954007623845,0.133938609233935,0.335100907769089,-5.9385843150771,0.335100907769089,0.963890339362624
"yihT",0.325303590666666,7.497453707,1.67917107371429,0.134011952579037,0.335100907769089,-5.93909176426313,0.335100907769089,0.963890339362624
"yfgG",0.564029943333331,13.6314376083333,1.67883868116797,0.13407805135497,0.335100907769089,-5.93954882461684,0.335100907769089,0.963890339362624
"eutM",0.308274295333332,7.86509314833333,1.67875182524079,0.134095328324612,0.335100907769089,-5.93966825016647,0.335100907769089,0.963890339362624
"nemA",-0.278717072333335,9.8607867795,-1.67825506955104,0.134194180518502,0.335100907769089,-5.94035122788346,0.335100907769089,-0.963890339362624
"caiD",0.221471446,7.06244950166667,1.676919889107,0.134460212459243,0.335100907769089,-5.94218648317581,0.335100907769089,0.963890339362624
"yiaC",0.206482895999999,8.30104060666667,1.6768843414613,0.134467301970421,0.335100907769089,-5.94223533570987,0.335100907769089,0.963890339362624
"yfcZ",0.309139136666665,10.6673381416667,1.67688397291766,0.134467375473438,0.335100907769089,-5.94223584219078,0.335100907769089,0.963890339362624
"ydeO",0.210597022,6.84987756433333,1.67661718848785,0.134520593276515,0.335100907769089,-5.94260246456859,0.335100907769089,0.963890339362624
"yafP",-0.206808759333334,7.07175251833333,-1.67609049003536,0.134625716041874,0.335100907769089,-5.94332619028569,0.335100907769089,-0.963890339362624
"rsxE",-0.237082823333336,10.7339648083333,-1.67607412395616,0.134628983743781,0.335100907769089,-5.94334867693532,0.335100907769089,-0.963890339362624
"metR",-0.296196228333334,7.45900727483333,-1.67569267468886,0.134705166031289,0.335100907769089,-5.94387275205325,0.335100907769089,-0.963890339362624
"yjbJ",-0.221482289333335,8.391310592,-1.67567282311859,0.134709131847303,0.335100907769089,-5.94390002474864,0.335100907769089,-0.963890339362624
"ycfL",0.242806663333332,10.7303974316667,1.67487578809385,0.134868448195465,0.335253294407439,-5.94499489489839,0.335253294407439,0.963586466872729
"abgR",0.199652378999999,7.79471698383333,1.67456961990128,0.134929693686434,0.335253294407439,-5.94541540887088,0.335253294407439,0.963586466872729
"yafD",-0.310736513333336,10.2992783333333,-1.67203984616705,0.135436739134578,0.336189964963459,-5.94888865062926,0.336189964963459,-0.961720613297648
"yjeH",0.242197117333332,9.13190835566667,1.67189201238022,0.13546642446615,0.336189964963459,-5.9490915445624,0.336189964963459,0.961720613297648
"speD",-0.296205803333334,12.085189135,-1.6711140162812,0.13562274760962,0.336379578484909,-5.95015916789391,0.336379578484909,-0.961343309341493
"yfgH",0.292577087666667,7.63300985983333,1.66972361341265,0.135902540504811,0.33687502531493,-5.95206661701385,0.33687502531493,0.960358085929533
"rsxD",-0.332916283333335,10.463239025,-1.66922934743923,0.136002131850081,0.336923468485574,-5.9527445102738,0.336923468485574,-0.960261804032162
"nuoA",-0.394084996666668,12.089466225,-1.66873186718461,0.13610243947273,0.336967497324776,-5.95342671950821,0.336967497324776,-0.96017430343976
"frlR",0.292406217999999,9.62552871466667,1.66834732674755,0.136180022083498,0.336967497324776,-5.95395398746239,0.336967497324776,0.96017430343976
"ycgX",-0.222757806333335,7.1841961315,-1.66638299253413,0.136576977301673,0.33775117359738,-5.95664654521486,0.33775117359738,-0.958618094600027
"menI",-2.290788537,11.1010123781667,-1.66465034480426,0.136928006656076,0.338369882341147,-5.95902032002117,0.338369882341147,-0.957391113055822
"yfgO",-0.273385064,9.16945503566667,-1.66435488575091,0.136987949515161,0.338369882341147,-5.95942499408103,0.338369882341147,-0.957391113055822
"yiiM",0.383720647999998,9.15451413866667,1.66288994001886,0.137285519104613,0.338819262407667,-5.96143096311032,0.338819262407667,0.956500835604391
"yfbK",0.213371821999999,7.084313353,1.66237060766407,0.137391153652613,0.338819262407667,-5.96214189686438,0.338819262407667,0.956500835604391
"folX",-0.295612526666669,10.5473962866667,-1.66227123142166,0.137411375844592,0.338819262407667,-5.9622779251422,0.338819262407667,-0.956500835604391
"ydcS",-0.232069196333333,7.0905594185,-1.66180887372301,0.137505497979105,0.33885283430565,-5.96291076087822,0.33885283430565,-0.956434355958032
"napD",-0.330307996,7.824854459,-1.66132032596761,0.137605016766737,0.338899658028787,-5.96357935537798,0.338899658028787,-0.956341641879406
"pyrR",0.240215050666664,9.111986383,1.66047439466777,0.137777494164006,0.338988338306461,-5.96473682772864,0.338988338306461,0.956166071569673
"fhuA",0.271691459999999,11.18846398,1.66035378409234,0.137802101886993,0.338988338306461,-5.9649018348744,0.338988338306461,0.956166071569673
"mlaB",0.258342159999997,11.9765593266667,1.65934266582515,0.138008557323248,0.339297907578009,-5.96628492709389,0.339297907578009,0.955553413389558
"yqgA",0.326223647333334,8.07961405066667,1.65778323101658,0.138327534658615,0.339883592164688,-5.96841729095712,0.339883592164688,0.954395284728851
"yadL",-0.526760264000001,7.42004868566667,-1.65675110885988,0.138539028565344,0.34020465066017,-5.96982810092941,0.34020465066017,-0.953760968746247
"ydgJ",-0.292218454,9.877520897,-1.65620864153965,0.138650306887353,0.340279382908961,-5.9705694378788,0.340279382908961,-0.953613375128153
"eutS",-0.257500923000002,7.1869762315,-1.65546387999385,0.138803217839638,0.340456144456314,-5.97158704763568,0.340456144456314,-0.953264359805981
"ilvH",-0.304012483333336,11.682398265,-1.65215738299451,0.139483985587343,0.341926671716438,-5.97610234033224,0.341926671716438,-0.950365295199876
"norR",0.217660488333332,7.6689168615,1.65100319567554,0.139722347845452,0.342251185465111,-5.97767749116021,0.342251185465111,0.949726609217
"ddpD",0.202952754999999,7.0379739295,1.65043672854443,0.139839472662106,0.342251185465111,-5.97845037706395,0.342251185465111,0.949726609217
"ygcG",0.218608717999998,6.79127282966667,1.65033600280593,0.139860308624374,0.342251185465111,-5.97858779401506,0.342251185465111,0.949726609217
"glf",-0.208936636666669,12.1505010883333,-1.64981013269629,0.139969136055414,0.342318473943775,-5.9793051586646,0.342318473943775,-0.9495942250787
"rrrQ",0.222054142666665,7.303442999,1.64762248459495,0.140422707972246,0.343196317768099,-5.98228829131804,0.343196317768099,0.947868667097322
"fdx",0.328585043333332,12.471015715,1.64729294151603,0.140491151226998,0.343196317768099,-5.98273750469811,0.343196317768099,0.947868667097322
"ymfQ",0.278969986333333,7.3377928835,1.64616821613288,0.140724980081662,0.343526538068848,-5.98427034703918,0.343526538068848,0.947220290540448
"csqR",0.394613841999998,8.66549339366667,1.64585786683641,0.140789564782315,0.343526538068848,-5.98469322334639,0.343526538068848,0.947220290540448
"dpiB",-0.253177198333335,8.47196945483333,-1.64261087052345,0.14146692522079,0.344845735199466,-5.98911528410505,0.344845735199466,-0.944634053842519
"dhaM",0.376684680999997,10.2885457095,1.64248099976883,0.141494080467921,0.344845735199466,-5.98929206905649,0.344845735199466,0.944634053842519
"thiD",0.254277938999999,7.59804299216667,1.6417318522763,0.141650817340034,0.345027945708451,-5.99031170877405,0.345027945708451,0.944277333438363
"yahI",-0.239725849000001,7.03012809283333,-1.63895934757676,0.142232282095546,0.346057173496885,-5.99408337167767,0.346057173496885,-0.942264627120066
"phoP",0.330500953333333,12.2173413466667,1.63857873077655,0.14231227950101,0.346057173496885,-5.99460092150005,0.346057173496885,0.942264627120066
"ygbA",0.291549352333331,6.92805007783333,1.63854190949601,0.142320020746759,0.346057173496885,-5.99465098682708,0.346057173496885,0.942264627120066
"metA",-0.388902838666668,8.57158733733333,-1.63332753509792,0.143420227760488,0.348531026930655,-6.00173552984714,0.348531026930655,-0.93744242439664
"ydfW",-0.253074206333335,7.4510387855,-1.63250831719027,0.143593792430094,0.348707533806185,-6.00284759504995,0.348707533806185,-0.937099198277104
"hcaD",0.184142629666666,7.69349771683333,1.63210959863802,0.143678337743041,0.348707533806185,-6.00338874862491,0.348707533806185,0.937099198277104
"yphE",0.200577444666666,7.46319447433333,1.63181231542669,0.143741404408109,0.348707533806185,-6.00379219014382,0.348707533806185,0.937099198277104
"nuoN",-0.388755716666669,11.0381831616667,-1.62889760277163,0.144361098940175,0.350009139077878,-6.00774588421237,0.350009139077878,-0.934571564388463
"gstA",0.348740629999998,10.478607205,1.62779826744831,0.144595468531035,0.350375548098518,-6.00923621723428,0.350375548098518,0.933861097968278
"arsC",0.24921188933333,8.11883195833333,1.62719996660901,0.14472316928574,0.350483210312818,-6.01004711292746,0.350483210312818,0.933652430717683
"sapD",-0.237729658666667,8.84981922933333,-1.62454626933263,0.145290829179833,0.351614681314302,-6.01364203816839,0.351614681314302,-0.931461905431118
"yafL",0.335241210999999,7.27195303383333,1.62423541598228,0.145357459132071,0.351614681314302,-6.01406296348317,0.351614681314302,0.931461905431118
"yfdP",-0.250340973000002,7.5766674045,-1.62328658841872,0.145561010452452,0.351617479578897,-6.01534752916839,0.351617479578897,-0.931456493538276
"yiiS",0.364734863333333,11.254941375,1.62317233188597,0.14558553957962,0.351617479578897,-6.01550219062703,0.351617479578897,0.931456493538276
"phnM",0.196474099999999,6.82910102766667,1.62306197918687,0.14560923423759,0.351617479578897,-6.01565156278424,0.351617479578897,0.931456493538276
"cysZ",0.273451483333334,9.508462766,1.62193764687161,0.145850851154904,0.351998986531532,-6.01717316926507,0.351998986531532,0.930718907617796
"ymfJ",0.250363251333334,9.102623093,1.62121254975763,0.146006869476947,0.352019824036042,-6.01815420610115,0.352019824036042,0.930678636041427
"ppiA",0.416455943333331,12.1630318683333,1.62112018187112,0.146026755230917,0.352019824036042,-6.01827916227064,0.352019824036042,0.930678636041427
"gcl",0.272286668999999,7.43032613983333,1.6195436266616,0.14636655536563,0.352636995726351,-6.02041141503279,0.352636995726351,0.929486543566726
"entE",0.549411063333332,13.2849257383333,1.61877208302823,0.146533114543045,0.352836315281279,-6.02145454631207,0.352836315281279,0.929101831745563
"ytfI",-0.265259911000001,7.29214718616667,-1.61620933014785,0.14708761216117,0.353786859927882,-6.02491768750591,0.353786859927882,-0.927269049194901
"punR",0.230432633999999,8.24742114766667,1.61617069688252,0.147095985952434,0.353786859927882,-6.02496987384301,0.353786859927882,0.927269049194901
"proV",-0.541022233333337,13.8481443466667,-1.61493553273756,0.14736394063232,0.354228912690712,-6.02663803350605,0.354228912690712,-0.926417770166488
"hpt",-0.378532983333335,11.3789674316667,-1.61180774664932,0.148044492068394,0.355661682143762,-6.03085953439406,0.355661682143762,-0.923663229742827
"selB",0.246866965666666,8.7318264165,1.61026877346004,0.148380407908549,0.356265337642375,-6.03293519860902,0.356265337642375,0.922504781032861
"b0395",0.300318139666665,8.0619145375,1.60988000208615,0.148465377131602,0.356266118783872,-6.0334593955617,0.356266118783872,0.922503282780667
"ghoS",-0.316987883666668,7.05820712583333,-1.60798723638738,0.14887969755059,0.357056778911927,-6.03601061520168,0.357056778911927,-0.920987833838003
"yiiG",0.246307055666667,6.8196482325,1.6067264169969,0.149156277574298,0.357253863697994,-6.03770923904,0.357253863697994,0.920610412983915
"endA",-0.279119581,7.37176564983333,-1.60666993080368,0.149168679751022,0.357253863697994,-6.03778532423689,0.357253863697994,-0.920610412983915
"mlaC",0.236264946666664,11.93635852,1.6061612916986,0.149280399941946,0.357253863697994,-6.03847038717977,0.357253863697994,0.920610412983915
"adeQ",0.213338933333333,6.98196791366667,1.60591612162967,0.149334277906392,0.357253863697994,-6.03880055795277,0.357253863697994,0.920610412983915
"b2640",-0.256223748333335,7.5623103665,-1.60567962150682,0.149386267547748,0.357253863697994,-6.03911902966922,0.357253863697994,-0.920610412983915
"cusS",-0.330393736666669,11.3437376583333,-1.60488735589569,0.149560552113114,0.357467554709879,-6.04018573040923,0.357467554709879,-0.920201339034977
"nfrA",0.185950316666666,7.446492552,1.6030807786317,0.149958667609466,0.358107817509652,-6.04261713388915,0.358107817509652,0.918976589047369
"yfcR",0.199022991666666,6.75586609383333,1.60277301818533,0.150026585922964,0.358107817509652,-6.04303120383471,0.358107817509652,0.918976589047369
"wecA",-0.366219880000004,10.9008769066667,-1.6023486423127,0.150120286007547,0.358107817509652,-6.04360210797394,0.358107817509652,-0.918976589047369
"rsmC",-0.473262745666669,9.4105445405,-1.60196798860544,0.150204378256195,0.358107817509652,-6.04411413079902,0.358107817509652,-0.918976589047369
"yehF",-0.223605209666668,7.62698539083333,-1.60093393522834,0.150433035311272,0.358107817509652,-6.04550475104346,0.358107817509652,-0.918976589047369
"glaH",0.214166041666665,7.33734900316667,1.60060128892552,0.150506660403974,0.358107817509652,-6.04595200862856,0.358107817509652,0.918976589047369
"uxuR",0.229835148333333,8.7625794185,1.60057089962883,0.150513388163255,0.358107817509652,-6.04599286610936,0.358107817509652,0.918976589047369
"prfA",-0.250475078000001,9.097513008,-1.6004293798911,0.150544722269215,0.358107817509652,-6.04618313007606,0.358107817509652,-0.918976589047369
"nanE",0.247583366333333,7.43183187816667,1.60020613181621,0.150594164170132,0.358107817509652,-6.0464832556825,0.358107817509652,0.918976589047369
"casC",-0.229009203666666,7.2412788415,-1.59979336830637,0.150685616661209,0.358122959077937,-6.04703810416879,0.358122959077937,-0.918947641633603
"yahB",0.224121261666664,8.3627613735,1.59920254798644,0.150816608547432,0.358232000776605,-6.04783217980193,0.358232000776605,0.918739200152714
"b3841",0.268719429333333,9.45751098766667,1.59880233168771,0.150905400730557,0.358240739805367,-6.04836999780774,0.358240739805367,0.918722496563883
"yegD",-0.429712303000001,8.0591493355,-1.59704623670772,0.151295577166157,0.358964534550369,-6.05072909059469,0.358964534550369,-0.917339939684854
"yaaY",0.266545943333332,8.92483684,1.59662227807168,0.151389912893314,0.35897576382412,-6.05129843514992,0.35897576382412,0.917318503896044
"pepN",0.313485153333333,11.75878861,1.59625856940278,0.151470885376963,0.35897576382412,-6.05178680940033,0.35897576382412,0.917318503896044
"ymfR",0.226606261666666,7.80126348816667,1.59444428450376,0.151875394415425,0.359515209888361,-6.05422214604735,0.359515209888361,0.91628924033549
"nanT",0.234934498333333,7.4597798285,1.59441104748031,0.151882814118674,0.359515209888361,-6.05426674780662,0.359515209888361,0.91628924033549
"yiaN",-0.375560900333334,6.87101564783333,-1.5940888668798,0.151954753716178,0.359515209888361,-6.05469906791732,0.359515209888361,-0.91628924033549
"yjfC",-0.311150932666669,6.73866406966667,-1.593489804787,0.152088601297399,0.359629731944243,-6.05550280893813,0.359629731944243,-0.916070857046351
"wcaM",-0.205311685666669,8.7812240605,-1.59073603844504,0.15270526519276,0.360885155079352,-6.05919552733626,0.360885155079352,-0.913679735623196
"ccmC",0.290206440666665,8.58371719533333,1.58931432987142,0.153024532759704,0.361436733100783,-6.06110076211868,0.361436733100783,0.912630831772288
"entB",0.737965780000001,12.6417316966667,1.58888538785256,0.15312097882951,0.361461693714755,-6.06167542292798,0.361461693714755,0.912583389371359
"yaaJ",0.268081436666666,7.69151920766667,1.58849069693598,0.153209772935412,0.361468573029791,-6.06220412919083,0.361468573029791,0.912570314283936
"yniA",-0.535633578666669,8.69751256966667,-1.58624688799598,0.153715463722508,0.362458480004501,-6.06520857649782,0.362458480004501,-0.91069048293624
"purM",1.00834241966666,11.2970968368333,1.58444670262396,0.154122280656103,0.363170129279247,-6.06761749183445,0.363170129279247,0.909341048414394
"menH",-0.355979846,8.994245,-1.58387769879769,0.15425107281702,0.363170129279247,-6.06837862094725,0.363170129279247,-0.909341048414394
"araE",0.208104135333332,7.80628720633333,1.58368946670676,0.154293700251034,0.363170129279247,-6.06863038008043,0.363170129279247,0.909341048414394
"yfeZ",0.244587501333333,10.0887180826667,1.58338618545727,0.154362404675831,0.363170129279247,-6.06903598538962,0.363170129279247,0.909341048414394
"b1405",-0.243101224000001,9.009298553,-1.58242176541132,0.154581067912209,0.363481404939936,-6.07032553435438,0.363481404939936,-0.908751325536219
"hfq",0.297049173333329,14.6275955566667,1.5812857965917,0.15483899054534,0.363661546904473,-6.07184396367044,0.363661546904473,0.908410184468666
"pepP",0.295309453333333,10.5591976833333,1.58105642992254,0.154891116257777,0.363661546904473,-6.07215048811767,0.363661546904473,0.908410184468666
"fadA",0.251966893333332,8.14247418966667,1.58066393685669,0.154980351261111,0.363661546904473,-6.07267496244971,0.363661546904473,0.908410184468666
"elbB",0.296599906666664,8.78322196733333,1.58056296316163,0.155003315685303,0.363661546904473,-6.07280987946133,0.363661546904473,0.908410184468666
"envY",-0.197278197666668,6.9302915165,-1.58018333105097,0.155089683224882,0.363661546904473,-6.07331709025036,0.363661546904473,-0.908410184468666
"rbbA",0.283548589,9.9228423325,1.57830442958788,0.155517788759571,0.364380677377906,-6.07582651776313,0.364380677377906,0.907049394243554
"trmO",-0.270796325666671,9.7897575145,-1.57807774230746,0.15556951229463,0.364380677377906,-6.07612917648715,0.364380677377906,-0.907049394243554
"ybcY",0.183774165999999,7.11843462066667,1.57741145314136,0.155721631577011,0.364534119748408,-6.07701863845366,0.364534119748408,0.906759256977785
"ycjX",-0.255109479000002,8.6293703435,-1.57586793482952,0.156074552769909,0.365157194334935,-6.07907843461418,0.365157194334935,-0.905581896706451
"gadE",-0.292589284666667,7.67701707366667,-1.57518324262155,0.156231340045721,0.365320950140245,-6.07999182021608,0.365320950140245,-0.905272672387961
"dnaX",-0.396043123333336,13.6581101216667,-1.57273614564162,0.156792878203537,0.366136836912754,-6.08325464260563,0.366136836912754,-0.903733300445
"lpxD",0.251046869999998,12.021221665,1.57259116825327,0.156826204199415,0.366136836912754,-6.0834478674587,0.366136836912754,0.903733300445
"mepS",0.352696989333331,9.929085266,1.57252583182976,0.156841225220645,0.366136836912754,-6.08353494446397,0.366136836912754,0.903733300445
"focB",0.246009626666666,8.40548008766667,1.57069564540958,0.157262525116044,0.366916833821191,-6.08597338320958,0.366916833821191,0.902263643259439
"yjaB",0.212474101666666,8.29118229316667,1.56812207257419,0.157856699562206,0.36809908501791,-6.08939984981926,0.36809908501791,0.900039773069808
