Name,Score,FDR
yghG,0.22905650463715796,1
ratA,0.2295983938010052,1
b1966,0.22976621665216532,1
aphA,0.23001402524544176,1
emrK,0.23005026745271365,1
yfiH,0.23047220562575324,1
insL1,0.2305842284999859,1
glpE,0.2307018924856088,1
yeeS,0.23078733390766246,1
yciB,0.23132311372251263,1
yjgX,0.23135261984896802,1
fadK,0.23245481452104494,1
abgA,0.23254960267356162,1
rspR,0.23296718657177143,1
ymfR,0.23307436182019978,1
yaiO,0.23319452706722196,1
rplQ,0.23326461684327723,1
maeA,0.23339753087571136,1
pyrB,0.23370575939076038,1
b0671,0.23418423973362934,1
hisG,0.23431025925161567,1
ryhB,0.23492286115007016,1
rhtC,0.2352095528948651,1
yncH,0.23533079877676655,1
micF,0.2356241234221599,1
ydbK,0.2358331244613605,1
rfaH,0.23596357834690806,1
yaaY,0.23713955144179424,1
ycgM,0.2374841547873473,1
eda,0.23761792452830185,1
yagN,0.2377650504835505,1
trmJ,0.23814278582126813,1
tff,0.23842917251051896,1
ccmC,0.23879853423300648,1
pinE,0.23899371069182393,1
eutN,0.23973362930077688,1
dppD,0.23996356937384733,1
dgcT,0.24019330263866762,1
gcvT,0.24020149331854251,1
flhD,0.24023706304645914,1
dcrB,0.24053295932678825,1
yidC,0.24059097734056628,1
yihN,0.24065094107010765,1
dnaJ,0.2408493638082312,1
rlmN,0.2415884438352056,1
gatC,0.24169048012768432,1
ybdO,0.24263674614305747,1
insQ,0.24291448919240985,1
yedN,0.24403927068723705,1
yeiQ,0.24426665044869042,1
rseB,0.2445533114230497,1
b4103,0.24491305956344803,1
yfiF,0.24510239977597115,1
appB,0.24515752832599783,1
bluF,0.24525508952531655,1
sraG,0.24544179523141654,1
msrQ,0.24562295294882683,1
ascG,0.2456315526709935,1
ydcK,0.24605969639032782,1
ptsH,0.24629072675505975,1
ydcI,0.24647707658901502,1
nemR,0.2464809932757117,1
ygjH,0.24656858716199553,1
treF,0.24763861102104318,1
rrrQ,0.24781908100356834,1
yfaT,0.24861265260821314,1
rnhB,0.24862705941088364,1
yicL,0.24901185853389396,1
ydjZ,0.24914763537334514,1
fabA,0.24928341156355216,1
hisH,0.24955594714159554,1
relE,0.24994011850032344,1
thiD,0.2501135777630057,1
ypjB,0.2504624491305956,1
ydiF,0.251180903907217,1
murE,0.25144163025760374,1
btuR,0.2517532690345979,1
yjbQ,0.25188788343740964,1
hyaA,0.2519719871139739,1
ybhB,0.2520725635165,1
