"Gene","SignedZ"
"csiE",-0.747340746241311
"agaB",-0.746257691131877
"dcyD",0.745675448259628
"nrdB",-0.743348496469877
"rplD",-0.742478806989701
"intB",0.742129283219978
"sapC",-0.740790380503438
"pgaC",-0.740568388335156
"ilvA",0.739693599862077
"msrQ",-0.739642358779055
"allA",-0.738449685571098
"dhaR",-0.737803056678324
"yffP",-0.737385766947497
"eutC",0.736057226730257
"pykF",0.734381883113062
"yfjQ",-0.73406438149103
"envC",-0.732808314762187
"ygbM",0.732517061341448
"agaW",0.731817094644943
"modB",0.730882949723001
"ptsN",0.730685512227343
"ydgD",-0.729570075285305
"cynT",-0.72906374904166
"ybbY",-0.728696656340761
"yphG",0.724440679212855
"ycjQ",0.723926818775352
"pflD",0.722292090775889
"ygiS",0.721715660609474
"ybhD",0.720064127840449
"ybbC",-0.719434938815103
"yraR",-0.718775329956075
"gstB",-0.718005761855814
"alx",0.717920817153632
"arsR",-0.717214624271389
"argB",-0.716715271338517
"ybhM",-0.716291459162942
"ygdB",-0.715915408523608
"kduI",0.71584495007503
"ribF",0.713835245005602
"paoB",0.711909667736503
"mhpF",0.711849206684955
"phnN",-0.711504249208078
"creD",-0.711276337604853
"menA",0.709667239289068
"gsiB",-0.709260848274538
"yfbN",-0.708715653963744
"mscL",-0.705302242596698
"prlC",-0.705284080713744
"casA",-0.705156941738549
"ompC",-0.704225636489984
"insQ",0.704028557649252
"xdhB",0.703983193064626
"rbsC",0.701614779166675
"sapD",-0.699346751771544
"ulaB",0.698671464776856
"ybfO",-0.698592586877021
"cbpA",-0.696145370614148
"dnaE",-0.696132947959153
"aroG",0.695206741723458
"gatR",-0.695030946919441
"yrbG",-0.694797542866203
"rihA",0.6937426729611
"setC",0.693719295560266
"gspB",-0.693702407143627
"tcyJ",0.693160721194112
"paaE",-0.692269199431302
"ybhQ",0.691765460565504
"fliK",-0.689964772478065
"mtgA",0.689510321597027
"cmoA",-0.688927515102241
"def",-0.688836093355075
"dinF",0.688360995678158
"yhbX",0.687317135042328
"ygfT",0.685275050274998
"yidH",-0.684860838403264
"frlR",0.684201934093908
"agaA",0.678849838401674
"rssA",-0.67863416623108
"cynX",-0.678183893861035
"yohK",0.677122510445271
"relE",-0.676760197686609
"acrB",0.675488799625426
"rflP",-0.674957816517097
"rstB",0.674411987980629
"prpD",0.673559756442573
"malZ",0.671168713193987
"rpoZ",-0.669447609983004
"bacA",-0.668757373959074
"rseA",-0.666772981846979
"hyaA",0.666654535510189
"ydcS",0.664942959360473
"sgbU",0.664856746942866
"trmD",-0.664282107798836
"truC",-0.664078231626513
"corA",0.663315079396467
"dnaJ",-0.661852741111604
"tauA",0.66132649445447
"pepA",-0.65908148010778
"gshB",0.658729264997031
"hofM",0.656102669259263
"ynfB",0.655575257305796
"hyfR",-0.655418783487026
"yhjR",-0.653155907852904
"iscX",-0.65311920629818
"ascB",0.65168662168599
"fecC",-0.650783060920176
"dedD",-0.649510101228382
"ycjR",0.648761077516393
"insC2",-0.648738274399214
"grxA",0.64866004166934
"rutF",0.648329529384758
"cmoM",-0.648249191707119
"xdhD",-0.647614993649255
"pstB",-0.647073374304754
"mraY",-0.646343431859565
"tyrS",0.64570307980948
"yqhH",-0.645490948305737
"rplE",-0.645470582346535
"glnE",-0.644441708453583
"insO",-0.644429954239766
"ydaS",0.643766908897593
"xapB",-0.643353092006835
"sdaA",0.643231053874245
"ybeF",-0.642763144297588
"narV",-0.641409250149352
"yjdF",0.640960323567871
"ihfA",-0.640362539637091
"hycI",0.639738063232084
"argE",-0.639666422087517
"pxpB",0.638946359353913
"iadA",-0.637648314703764
"murG",0.637509699648782
"ycaI",0.637018047384477
"yjbQ",-0.636973468093901
"livK",0.636681521135844
"ygcR",0.634598938294964
"tfaQ",-0.63435040003434
"tatC",-0.633414097571661
"nanT",0.630547149308632
"yfaU",0.630439886841477
"torC",0.62989681496072
"yeeA",-0.628455234051974
"yfbP",-0.628388269804169
"kup",-0.626422060526635
"agaI",0.626076723317786
"yfjD",0.625542547714952
"fliF",-0.625139106456723
"yjbR",-0.624743814237411
"parE",-0.624258024244973
"tcyL",0.62414178333443
"dadA",-0.623989489863124
"yhhA",-0.623167709939619
"ecpB",-0.623123196150847
"cusR",-0.622787046576138
"gcl",-0.622709398239649
"yjgX",0.622284883421642
"ydgK",0.621917811285226
"mlaC",-0.620842407095995
"rplK",-0.618715128141333
"fkpA",-0.617782493726989
"yjfJ",0.616201261575832
"oppB",0.615345035429219
"wcaA",0.612235442888816
"yeiI",-0.612171927429308
"recT",0.611764559449182
"yhdN",0.611291443587499
"cpxR",0.610496647294256
"glnH",-0.61043615710086
"adeQ",0.609698670487766
"rplR",0.608724382991819
"bioH",0.608349376867906
"rcnA",-0.60669751101102
"xylF",0.606685224274085
"ldhA",-0.604990076121111
"yhbQ",-0.603941662901462
"cysW",0.603566458289436
"ybjL",-0.603148612748846
"yaeF",0.602707501010006
"yliI",0.602653897976669
"aroE",-0.602054367945404
"chpS",0.60158765113661
"yfcP",0.600226183065395
"yccA",0.597982321878787
"pdxY",-0.597775824295719
"mobA",0.596330379936527
"actP",-0.595835101259089
"gudP",0.595754869587596
"yicG",-0.591328428198554
"dps",-0.589581802773067
"yebB",-0.589119046514337
"cytR",0.588973374583392
"yraK",0.588481396743758
"tktA",-0.588383512398386
"cheZ",-0.587090242409271
"ylbG",-0.587086780284768
"fucK",0.587054638266907
"oppC",0.586397132954075
"cbrA",-0.585965091348545
"yghO",-0.58531569250024
"intD",0.584872674083963
"paaC",0.58444069154407
"ruvC",-0.58397201625185
"yceF",0.583156650962459
"fliA",-0.583137859853795
"cpsB",0.582054446733733
"hycH",-0.581775479755054
"yoeA",0.576711351710567
"yhjJ",0.576140873982928
"frlC",0.576117935433979
"adiA",0.574529977475416
"rpsR",0.574096173178673
"yfgO",-0.573378830473097
"paaZ",0.57246262377625
"cbrC",0.572264790554375
"smpB",-0.571958671742771
"yehQ",-0.571941084343471
"symE",0.567274457166184
"ycjT",-0.567103062309701
"ybhF",0.56680905553477
"yghU",0.565938017268318
"lfhA",-0.564500069082478
"yehR",0.563293538860718
"yhhL",-0.56272210214109
"nimT",-0.562667589761851
"mtn",0.560361093301911
"hcaC",0.560297156133895
"pepN",0.559621992031401
"rnhA",-0.556609803979952
"yegU",0.555796050886543
"mdlA",-0.554758040083944
"ftsW",-0.553764170175403
"map",-0.551909235503399
"hrpB",0.55174662172467
"mutH",0.551211826287031
"ydiP",0.551207218018012
"norR",-0.549569916180792
"yghS",-0.549295173359737
"agaV",0.54911636979239
"paoC",-0.54889920043611
"argC",-0.547576971099985
"yieK",0.544933488198668
"rhsE",-0.544358907913198
"leuA",-0.543755287331752
"scpB",0.542719719942966
"speG",-0.5421429189681
"yfjT",0.540643892335029
"tynA",-0.540540373873197
"yhcE",0.539286704690883
"ydcJ",-0.538411455662163
"yajI",-0.538175142091952
"hinT",0.5373992282926
"dgoT",-0.53536812045839
"insE4",-0.531499810773629
"tdcF",0.531101573369597
"wbbL",0.529240037223421
"aaeB",0.52841694364077
"yqiJ",-0.528116907124461
"tar",0.527520684043012
"punC",0.527113575512805
"melA",0.526758210896144
"hupA",0.525178949884847
"yfdT",0.524168231752365
"yegL",0.523393812762424
"higA",0.523083176669359
"rplQ",0.52289814112671
"pheT",0.522341713128255
"insC4",-0.519784081061442
"quuD",0.518689837394391
"rpmI",-0.516940481451767
"paoA",-0.515744837695656
"pgaB",-0.515725866489802
"dkgA",0.515645117829794
"ecpA",0.513667878052863
"yqiA",-0.513637251166103
"metH",-0.513511019640148
"frvB",0.513396244774694
"ydeM",-0.512756614000367
"agaR",0.51217840602499
"ccmE",0.51215838156656
"lptC",-0.510521893243402
"wcaL",-0.509840715481374
"argP",0.509803305576569
"umpH",0.509315732472503
"yggP",0.507280289233495
"dtpB",0.503837256555196
"rpsB",0.503059506799569
"fdnI",-0.501971370726787
"ymfJ",-0.500506000786571
"ydcF",0.498779501769712
"hyi",-0.498173502734857
"lptM",-0.498086463545537
"pflC",0.498081569651681
"aas",-0.495847715522945
"rlmD",-0.495248692644357
"murE",0.493014173156962
"ftsH",0.492847762372982
"ynaA",-0.492576922503659
"djlC",-0.491523441384886
"ydfI",-0.490553456786179
"yfeH",0.48958868971948
"arnF",-0.488855001196547
"gsiA",-0.488289277360806
"pinR",0.487719902304809
"lacY",-0.486246324289986
"ubiE",-0.484582665625621
"yfiE",-0.48450342894095
"yedS",-0.484156608872847
"ygjK",0.483465676846356
"yiaT",0.482802743207764
"narL",0.480506021939145
"yebC",-0.48046632634826
"acpT",0.479274471523397
"yegW",0.478189334582337
"trpS",0.477909139510131
"lptA",-0.477452256098852
"ftsP",-0.477283020954217
"dsdA",0.47574219306505
"tapT",-0.475552358130713
"yqhG",0.475091701462654
"nei",-0.474494156075529
"deoR",0.472860110624011
"macB",-0.47139356976965
"tdcC",0.470645662927858
"ubiB",0.47004684318823
"ydjO",-0.469994767334423
"tfaE",-0.468488124389859
"fhuA",-0.467822221612917
"rplB",0.467733900176103
"yffR",-0.467696378603146
"yfaS",0.467608918075293
"ydfR",0.466747733076897
"yfbR",0.466427198107077
"yaiX",0.465487302199268
"argR",-0.464860069615734
"yefM",-0.464545067308999
"hyfJ",0.463921155622098
"rpsK",-0.463571667856736
"msrP",-0.46315628095031
"dedA",-0.462986429855036
"frvX",-0.462878099656551
"ves",-0.46253066046129
"ycjF",-0.461988350082228
"icdC",-0.461304803794184
"jayE",-0.459178400283677
"yjcF",-0.458327240923293
"yadC",-0.456709511009151
"ydgI",0.456430246284686
"nemA",-0.456232506498546
"dgoA",0.45556664523988
"mnaT",0.454960336981075
"ddlB",0.45420449377051
"yagB",-0.453668065484914
"ybeD",0.45281927380253
"ydiQ",0.451427177589668
"ydcV",-0.448645219903971
"narU",-0.448298586672251
"nusA",0.447234781967515
"ydeO",-0.447051599059298
"slyA",-0.446078588099571
"mdtQ",0.444073371436482
"narW",-0.443992000481596
"moaD",0.443518291315991
"rpoD",0.442237894948001
"yhaJ",0.441870715222305
"yraN",0.441342683659428
"ybjJ",-0.440019238551311
"cutA",0.439045363413192
"ydiY",-0.437964553675722
"yidG",0.435673807614626
"yjeO",0.435078141691479
"yagG",-0.429710768140689
"yjhG",0.429664482963259
"secM",0.429573709923827
"asmA",-0.429540680572385
"lipA",-0.428237356280391
"nlpC",0.427665288049524
"yjgN",-0.4275597622371
"ygcU",0.427274596464021
"ygaQ",-0.426024366901654
"kdpA",-0.424408840011837
"yggM",0.423786111758532
"ytfT",0.423583628344487
"cysN",0.421390147758064
"yphB",0.421302883678526
"tatE",-0.421293082301133
"tag",0.420293039171726
"cobU",0.417122369326892
"ybdD",0.416536048158631
"djlA",-0.41619911158629
"iraP",-0.415630373150599
"tldD",-0.4152562930041
"speF",0.414446865476842
"qseB",0.414145289730208
"yagK",0.412843052767963
"yijO",-0.412228039649077
"hyaD",-0.412226670107582
"mgtA",0.41149804539107
"znuC",0.411048471928128
"ycjX",-0.410226968385947
"ompN",-0.409838509189946
"hha",-0.409836494199513
"ubiI",-0.409780873272353
"ygiF",0.408412325186703
"modC",-0.408197565864222
"ynjB",0.403976004148655
"lsrF",-0.402702368885713
"modA",0.402568547605322
"galS",0.402154963867766
"csgA",0.401606457591816
"yqeA",-0.400170201662731
"frmR",0.399933943394192
"ybfG",-0.399559820261177
"arsB",0.399177384692688
"nrfG",0.398945908856034
"dgoR",0.398289176447902
"trxA",-0.398167353904191
"insD2",0.397068758545613
"yhdY",-0.396976474429545
"waaU",0.395927125747086
"gfcA",0.395380455379544
"glmU",-0.395181211384398
"yfbL",0.394659876305536
"gspD",-0.393157901966714
"sgbH",0.392985362104285
"yiiR",0.392795398267221
"mliC",-0.390828463664994
"mutT",0.389616701131136
"ydfE",0.389592333265771
"yacC",0.389379716969479
"yfjP",-0.388443074357785
"mukB",0.387329336473832
"ybbP",-0.386549734884577
"eutD",0.386284695068222
"paaH",-0.385545208694718
"nrdR",0.383438794244434
"cysJ",0.383265609871979
"gfcC",0.381099819834168
"smrA",-0.380135612571873
"priB",-0.379439412995275
"radA",0.378326220080304
"yodD",-0.378310118975031
"ycaK",0.378102488299996
"ydcT",-0.375473688566054
"pgm",0.375393077482665
"ydiR",0.375391085642591
"sdhA",0.373711735387275
"nlpE",0.373396303274749
"ybcJ",-0.372905257907479
"lapA",0.37216174482173
"lsrB",-0.371625839260602
"trpD",-0.36907263089473
"insC3",-0.368882176304296
"yaiY",0.367479999221013
"yrdA",0.366822397486471
"intE",0.366548841601316
"kdgT",0.365951503333816
"hipH",-0.365301110939924
"atpG",0.364391997725433
"yghE",0.363875997532315
"ydjE",0.363484822910086
"trpA",0.362541554418142
"secA",0.362078642490974
"hybG",-0.360759578657671
"allE",0.360515099236243
"djlB",0.359089159832544
"ybbD",-0.358695087343439
"yghR",0.358173803430686
"ccmH",0.357982259255246
"nadE",-0.35623456435527
"flgB",0.355167822716829
"ytjB",0.354748047226954
"xylE",-0.354394528122775
"ytfJ",0.352378777427491
"ppnN",-0.352278446671475
"nadR",0.352050281701519
"mqsR",-0.349927309726243
"nanE",0.349242675969106
"truA",0.347234652846139
"aaeA",0.345992574551234
"phnM",0.345956697427116
"fusA",0.343665965684169
"arnD",-0.343385634010233
"pspG",0.341931280950589
"yhdZ",0.341626769360491
"cheB",0.340507892037969
"waaS",0.3396772200574
"bamC",-0.335947574126583
"atoE",0.335865986771127
"lpoA",0.335512242318899
"ykgS",0.334586818081603
"yegR",-0.332305364243669
"rbn",0.331553275167196
"cas1",-0.330325273462066
"sdaC",0.329297449906625
"degQ",0.328419733269238
"caiC",0.327951849120333
"ygbI",-0.327205366208514
"motA",-0.326751869613253
"yjiN",-0.326277676596135
"yahG",-0.325459640539381
"tdcG",0.324364072158442
"ilvD",0.323831898432596
"ycbU",0.32373517717635
"yafD",-0.32370616229727
"yhgN",0.320433868211464
"glnG",0.319857130382248
"mdtI",-0.319600144871852
"pldB",0.319147708647627
"ypfN",-0.319073972085728
"rplA",-0.318259556238965
"araJ",-0.317948234596185
"elfC",0.317876069143195
"wcaJ",-0.317363895715049
"htrE",0.316816698171006
"dcuR",-0.31650604894357
"yohJ",-0.315501076089783
"lpxB",0.31484842968076
"ydcO",0.314030320087091
"rpsF",0.313700306189633
"rpsH",-0.312461649910256
"yqjF",-0.312174764861485
"hslV",-0.312139085762225
"gshA",-0.311908137530767
"yedK",-0.311485685393649
"dam",-0.311301423917227
"accA",0.310813963523948
"insZ",0.310707704154997
"chbF",-0.309012147472988
"bcsA",-0.308382843732714
"flgD",-0.307218040398727
"insF4",0.306883361466818
"ytfE",0.306649669159504
"yqgE",-0.30631751649102
"aaeR",0.305780767845158
"cfa",-0.305420292066567
"xdhC",-0.303756592598492
"ybcF",0.303312416597703
"priC",0.301330649717339
"trkH",-0.300845809460073
"ycbZ",-0.300736590654562
"gph",-0.30047241937199
"uspB",-0.300052137651122
"yacH",0.299149131778423
"qseG",0.298481000045734
"dppA",-0.298185586690684
"nagZ",0.298049400317571
"sfmA",0.297878946499858
"exbB",-0.296741652334607
"yraJ",0.296427218543255
"rpsM",0.29613698811003
"xanQ",-0.295531227507288
"yciI",-0.295219865045344
"rdcB",-0.294717816081966
"gltL",-0.293765754376664
"yihR",0.292698620159795
"ftsZ",0.292486392992444
"yohC",-0.292281347832771
"cstA",-0.291918819172935
"insD4",0.290918759590611
"mukF",-0.290450884120002
"bcsQ",0.289557661267651
"rsmE",-0.289471699404789
"rpoB",0.288704712410168
"eutT",0.288344217239311
"hpf",-0.285904826305043
"csgB",-0.285886115589836
"yahD",-0.284202827270133
"sgcQ",0.283122700046416
"dapF",0.282550802296183
"ylbE",-0.282316404844162
"yibI",-0.282158568800161
"narZ",-0.281992755915202
"rcdA",-0.280919355286357
"phoE",-0.279902798815536
"focB",0.279896135264022
"rna",0.278496377327009
"tap",-0.278335287715872
"yhhI",-0.278228429576125
"yjaB",-0.277590816744691
"nadK",-0.275470373726689
"uvrA",-0.271751807409686
"yaiO",0.271318307362111
"ygiL",0.270745152428535
"acpS",-0.270220212309465
"ispH",0.269658638686966
"yjfC",-0.269611415697839
"insK",-0.269382052079044
"cadA",0.269342261561195
"proC",-0.269329157432385
"fxsA",-0.269046471640485
"rhsA",0.26620422196213
"yjiA",-0.264100890367329
"mraZ",-0.263579613295466
"insH5",-0.263411160193307
"yncJ",0.263151135197754
"mutS",-0.263096582881182
"hemX",-0.262582221254307
"pheP",0.261431025597968
"folP",-0.261212045907959
"insD3",0.2611299415024
"yjhD",-0.260911609829489
"yfdQ",0.257120870619431
"folM",0.256353145231404
"sgbE",-0.255861807414175
"cobS",-0.255382971559857
"fdoH",0.255295141570645
"frwD",0.25470385029313
"yfaL",0.25350837656643
"cybB",0.252731645734022
"yieL",0.25202933156087
"yagH",0.251525061863249
"dauA",0.250324763740722
"ydcL",0.248623653117994
"gltB",-0.248619091250243
"csrA",0.247548550464383
"alsK",-0.247369577089383
"treC",-0.246660543350233
"livM",-0.24654128593929
"ycgB",-0.246034662933602
"xynR",-0.245928614419513
"zapA",-0.245081892919921
"wzc",-0.241436399939824
"helD",0.239101520899726
"putA",0.237866478020255
"lafU",-0.237044054144128
"elfG",-0.236219980262297
"yfaZ",0.235521474435562
"ydiK",-0.234243573236156
"htpG",-0.233482605191228
"ybjI",0.232619330606699
"ydfU",-0.230402591008747
"ydaV",0.228684318888446
"arcA",-0.228259922844538
"ykgM",0.224041140137857
"fadK",0.223944107153882
"garK",-0.223847471772927
"nac",-0.223608532618661
"yfeO",-0.222800809029905
"dpiB",0.222646826535808
"yceB",-0.222429954687558
"yqiI",-0.221883900251601
"yedA",-0.221483847250138
"yecD",-0.220115912571912
"ypjD",-0.21997846338274
"rluA",0.218417229227295
"yohD",-0.21827636902768
"tcyN",0.217084383855166
"cysU",0.216005109722176
"livF",-0.215531224421448
"rhaA",-0.211065237281114
"nadC",0.210693941439012
"rlmE",0.20996099880759
"yeeO",-0.209383513470291
"eutA",0.209322882959318
"yeaC",0.208410401685131
"frlB",-0.207759815402465
"bglH",0.207258807543838
"gspA",-0.206705170093492
"dsbC",0.206472931593329
"rsmD",0.20588776901399
"thrC",0.203976456945425
"lyxK",0.202049150647019
"trg",-0.201200780176311
"yegV",0.200708886453021
"recC",-0.200117581982882
"nagB",-0.199931187233142
"hyaB",-0.199584275761063
"ydjJ",0.197822677786325
"ilvH",0.196938902353362
"atoB",-0.195827027122713
"ytfI",0.19435389586303
"thrB",-0.193640218897754
"mug",-0.193310502603946
"prpE",0.193022722514245
"hycD",0.191008379575425
"hicB",-0.190826768321924
"ssuE",0.190338874761143
"yehA",0.189960403908134
"agp",0.188450227646852
"flhB",-0.1845756568178
"hyfH",-0.18374197044593
"hyfI",0.183522071129474
"ybgP",-0.183402912593699
"rmf",0.182478164125195
"rplS",-0.182458518688476
"trhA",0.181688198804693
"yciQ",-0.181466586178157
"yffQ",-0.181416464828278
"ydcU",0.180685418645532
"queG",0.179673913022749
"rtcA",0.17911720001672
"nfrA",-0.178510020082816
"livH",0.178365575974141
"lsrC",-0.17826495740876
"lolD",-0.177602551406643
"wcaK",0.174721581962918
"lapB",0.174700947633251
"cysC",0.174108781243563
"yraH",-0.17405271257337
"rnhB",0.171726797189208
"wzxE",-0.170951043146496
"uxuA",0.170885896863477
"yiaB",-0.169291753838668
"bglB",-0.167247247249261
"ydfC",-0.167246408381386
"yahF",0.16593350167144
"etk",-0.164171129903518
"waaF",-0.163501667568095
"uxuR",0.163020940517464
"wzxC",-0.162257970986831
"rpoA",-0.162117773787773
"yjjQ",0.160269340260081
"idnK",-0.159820825792167
"ygfM",0.159675780945943
"wecE",0.159669856344283
"yiiG",0.158569614788851
"mdaB",-0.156942704655921
"rpsD",-0.156333306356451
"yjjX",-0.155779372014829
"atpA",0.154890732568288
"mepS",-0.153834301502852
"greB",0.153732564236858
"crcB",0.153680096259313
"rpmC",-0.153301916623577
"livJ",-0.151744126323748
"ycaM",0.151375658007201
"wrbA",0.151341417091921
"ydjA",-0.150237216919386
"bcsZ",-0.149902928673196
"diaA",-0.148950615175248
"abgT",0.148492139327381
"ycbV",0.148298273910335
"yphF",-0.148264336710563
"moaE",0.147080321371118
"yfhR",0.146984701936177
"ycjM",-0.145844822759346
"yphH",0.145768265952321
"ttdT",-0.144841491561191
"eutH",0.144792255993269
"ykfC",-0.144595832732783
"yibT",-0.144446418733924
"sdiA",-0.143655005393583
"yfcJ",0.142347446601843
"pxpA",0.142176403534709
"hiuH",0.142169855137229
"yaaA",-0.137320168367397
"cysM",0.135930374789171
"intQ",0.135423368176811
"rpmD",0.133947740226318
"yihO",0.133646428223155
"wbbK",0.133078296288633
"artJ",0.133068720118224
"cheW",-0.132661644446094
"galK",0.131935888337027
"trpR",0.129002894771339
"deoB",0.126486135496563
"lrp",-0.125558013801886
"eutB",-0.124546875093438
"mpaA",0.124467130086685
"dkgB",-0.124041481146648
"trpB",0.123267491195823
"rarD",0.123001023457107
"envY",0.122496529985903
"rplN",-0.122013907486707
"dgcC",-0.121566973666068
"ygeH",-0.121436414232934
"pphC",0.119981567739888
"lsrK",-0.118468877057909
"yjhH",-0.117979846238908
"rem",0.115267307265292
"ahpC",0.114438486100841
"sdaB",-0.113876373499486
"ygdD",0.113754350589256
"yodC",-0.112915405989878
"yhfG",0.111915613606115
"pdxI",-0.111608084917941
"ycaR",-0.110295660792934
"ybgO",-0.109860373699124
"yoeB",0.109501687067515
"bcr",-0.10831746668109
"mgrB",0.108264453104526
"flgM",-0.1065424593919
"yqaE",0.104962810208628
"ymdB",-0.104259465499709
"yeeP",-0.10306166803873
"ndh",-0.102276518016984
"xylB",0.102189988825371
"btuC",0.101844306074952
"yrbL",-0.100794783630127
"chiA",-0.0995874226660454
"tdcD",0.0994900911809559
"mlaB",-0.0986203181531532
"argH",0.0953744298539774
"ecpE",-0.0951658091048541
"sohB",0.0948507314017817
"ybeQ",0.0946340329937288
"htpX",0.0945580116112231
"cas2",0.0936830519116872
"alsE",-0.0925616710124579
"yjaG",-0.0923928312055294
"clcA",0.0893650505428379
"hyaC",-0.0890825503973084
"mrcB",0.0889231892254228
"gss",0.0880559602288897
"yfjI",-0.0872765896599431
"ssuB",-0.0868249872972681
"paaI",0.0861313590023696
"hflX",-0.0852263623319144
"tfaP",0.0841373257207413
"pabC",-0.0827557269760286
"uidC",-0.0825180366254693
"dadX",-0.0823286806911573
"yegJ",-0.081223211811605
"hofQ",0.0802990869954839
"asr",0.0787597211213747
"psd",0.0775192561782092
"ygcQ",-0.076641348509516
"ydhR",-0.07607201255557
"rlmJ",-0.0755758475636124
"yqeJ",0.0752990711713647
"gudX",-0.0746262785498206
"ruvA",-0.0739504608446089
"abgA",0.0738240702428216
"rpmE",-0.0737703055949031
"yjiX",-0.0723962727037091
"dmlR",-0.0721003208451877
"yeaX",-0.071434472547885
"lsrR",0.071232049252298
"glnD",0.0702067011060159
"lptB",0.0700372754283331
"phnD",0.0697229771023557
"rhaD",0.0655087822405588
"tusE",-0.0652485410834822
"livG",-0.06496038680828
"gfcB",-0.0645588959074568
"rpnA",0.0611785674449755
"fabZ",-0.0597823384501327
"ymiA",-0.0586657218159994
"menI",0.0579311135230294
"elfA",0.0568361728678707
"pphA",0.056617363246971
"yjhR",-0.0558298231270103
"plsC",-0.0549871186865658
"php",0.0547524611937226
"mobB",-0.0546570099721802
"rplF",0.0541313524077333
"hyuA",0.0529044201296831
"yaiT",0.0526830497966042
"yijF",0.0512191556461526
"prpC",0.0503205954530165
"cbpM",-0.0494052636735953
"ybjQ",0.0483037661482061
"ycfJ",0.0480871360116782
"yjeI",-0.0474931736510231
"hdfR",-0.0471462720686114
"insF2",-0.0462827026111798
"yiaV",0.0462107908862468
"yajO",-0.0412869499137523
"ddpD",0.0409728091757315
"murD",-0.0404109484242543
"rpsI",0.0389740840651434
"rayT",0.038090981304388
"flgN",-0.0372177599809943
"yfcO",0.0370654707220193
"ssb",0.036564749962565
"garR",-0.0364221245261032
"ychN",0.0355621740423591
"ychQ",0.0347403657847368
"yccJ",-0.0345270865022314
"dapA",0.0333178343740878
"mlaD",0.0329416833082367
"dld",-0.0314580286110038
"actS",0.0314253561437533
"sgcE",-0.0313757763341718
"usg",-0.0307079213914816
"yegZ",-0.0301454592784299
"prmA",0.0290372196213361
"lsrD",-0.0276746085911653
"rsmH",-0.0273896118330452
"ppdA",-0.0273272453812221
"nhoA",0.0272040050016795
"insE2",0.0259429503655907
"dgcN",0.0256488854274401
"wecH",-0.0254732357014525
"ebgA",0.0254513307515393
"mdlB",-0.0242806064692649
"ftsL",-0.0227804559211817
"argF",-0.0225085864227567
"xerD",0.021141913068528
"recE",0.0206552977223554
"ydiF",-0.0193052372838482
"hcaF",0.0183165030836556
"ulaD",0.0180125580098002
"fpr",0.0168552237810656
"fhlA",-0.0158845264815707
"yhgH",0.0128213759816792
"hcaD",-0.0122547961508219
"alkA",-0.0102487157908591
"hyaE",0.00883698674451079
"rpsS",0.00722855836542798
"yoaF",0.00716608517512264
"asnC",0.00705885758029074
"cheR",-0.00635096693696545
"mqsA",-0.00153771484396429
"fucU",0.00117403363808189
"yggF",-0.00101156520925332
"ydhU",0.000856997597196146
